# x_m,y_m,w_tr_right_m,w_tr_left_m
1.8386,1.0832,0.5277,0.5277
1.8586,1.1032,0.5325,0.5325
1.8786,1.1032,0.5213,0.5213
1.8986,1.1232,0.5277,0.5277
1.9186,1.1232,0.5177,0.5177
1.9386,1.1432,0.5261,0.5261
1.9586,1.1632,0.5353,0.5353
1.9786,1.1632,0.5261,0.5261
1.9986,1.1632,0.5174,0.5174
2.0186,1.1832,0.5261,0.5261
2.0386,1.1832,0.5174,0.5174
2.0586,1.2032,0.5277,0.5277
2.0786,1.2032,0.5203,0.5203
2.0986,1.2232,0.5325,0.5325
2.1186,1.2232,0.5264,0.5264
2.1386,1.2232,0.5203,0.5203
2.1586,1.2232,0.5135,0.5135
2.1786,1.2432,0.5264,0.5264
2.1986,1.2432,0.5203,0.5203
2.2186,1.2632,0.5325,0.5325
2.2386,1.2632,0.5264,0.5264
2.2586,1.2632,0.5203,0.5203
2.2786,1.2832,0.5325,0.5325
2.2986,1.2832,0.5264,0.5264
2.3186,1.2832,0.5210,0.5210
2.3386,1.3032,0.5356,0.5356
2.3586,1.3032,0.5315,0.5315
2.3786,1.3032,0.5264,0.5264
2.3986,1.3032,0.5210,0.5210
2.4186,1.3232,0.5356,0.5356
2.4386,1.3232,0.5315,0.5315
2.4586,1.3432,0.5478,0.5478
2.4786,1.3432,0.5450,0.5450
2.4986,1.3432,0.5428,0.5428
2.5186,1.3432,0.5412,0.5412
2.5386,1.3432,0.5403,0.5403
2.5586,1.3632,0.5597,0.5597
2.5786,1.3832,0.5747,0.5747
2.5986,1.3832,0.5708,0.5708
2.6186,1.3832,0.5675,0.5675
2.6386,1.3832,0.5648,0.5648
2.6586,1.4032,0.5826,0.5826
2.6786,1.4032,0.5812,0.5812
2.6986,1.4032,0.5791,0.5791
2.7186,1.4232,0.5943,0.5943
2.7386,1.4232,0.5905,0.5905
2.7586,1.4232,0.5873,0.5873
2.7786,1.4232,0.5847,0.5847
2.7986,1.4232,0.5826,0.5826
2.8186,1.4232,0.5791,0.5791
2.8386,1.4232,0.5747,0.5747
2.8586,1.4232,0.5708,0.5708
2.8786,1.4432,0.5873,0.5873
2.8986,1.4432,0.5847,0.5847
2.9186,1.4432,0.5826,0.5826
2.9386,1.4432,0.5812,0.5812
2.9586,1.4432,0.5791,0.5791
2.9786,1.4432,0.5747,0.5747
2.9986,1.4432,0.5708,0.5708
3.0186,1.4432,0.5675,0.5675
3.0386,1.4632,0.5841,0.5841
3.0586,1.4632,0.5791,0.5791
3.0786,1.4632,0.5747,0.5747
3.0986,1.4632,0.5708,0.5708
3.1186,1.4632,0.5675,0.5675
3.1386,1.4632,0.5648,0.5648
3.1586,1.4632,0.5627,0.5627
3.1786,1.4632,0.5612,0.5612
3.1986,1.4632,0.5603,0.5603
3.2186,1.4632,0.5600,0.5600
3.2386,1.4832,0.5800,0.5800
3.2586,1.4832,0.5800,0.5800
3.2786,1.4832,0.5800,0.5800
3.2986,1.4832,0.5800,0.5800
3.3186,1.4832,0.5800,0.5800
3.3386,1.4832,0.5800,0.5800
3.3586,1.4832,0.5800,0.5800
3.3786,1.4832,0.5800,0.5800
3.3986,1.4832,0.5800,0.5800
3.4186,1.4832,0.5800,0.5800
3.4386,1.4832,0.5800,0.5800
3.4586,1.5032,0.6000,0.6000
3.4786,1.5032,0.6000,0.6000
3.4986,1.5032,0.6003,0.6003
3.5186,1.5032,0.6011,0.6011
3.5386,1.5032,0.6026,0.6026
3.5586,1.5232,0.6244,0.6244
3.5786,1.5232,0.6269,0.6269
3.5986,1.5232,0.6299,0.6299
