# x_m,y_m,w_tr_right_m,w_tr_left_m
-2.7266,2.7386,0.5073,0.5073
-2.7266,2.7586,0.5135,0.5135
-2.7066,2.7786,0.5017,0.5017
-2.7066,2.7986,0.5073,0.5073
-2.7066,2.8186,0.5135,0.5135
-2.7066,2.8386,0.5203,0.5203
-2.7066,2.8586,0.5135,0.5135
-2.6866,2.8786,0.5174,0.5174
-2.6866,2.8986,0.5203,0.5203
-2.6866,2.9186,0.5135,0.5135
-2.6866,2.9386,0.5073,0.5073
-2.6866,2.9586,0.5017,0.5017
-2.6666,2.9786,0.5135,0.5135
-2.6666,2.9986,0.5073,0.5073
-2.6666,3.0186,0.5017,0.5017
-2.6666,3.0386,0.4967,0.4967
-2.6466,3.0586,0.5119,0.5119
-2.6466,3.0786,0.5073,0.5073
-2.6466,3.0986,0.5017,0.5017
-2.6266,3.1186,0.5135,0.5135
-2.6266,3.1386,0.5073,0.5073
-2.6066,3.1586,0.5210,0.5210
-2.6066,3.1786,0.5161,0.5161
-2.6066,3.1986,0.5119,0.5119
-2.5866,3.2186,0.5280,0.5280
-2.5866,3.2386,0.5251,0.5251
-2.5666,3.2586,0.5403,0.5403
-2.5666,3.2786,0.5356,0.5356
-2.5466,3.2986,0.5512,0.5512
-2.5266,3.3186,0.5675,0.5675
-2.5066,3.3386,0.5835,0.5835
-2.5066,3.3586,0.5768,0.5768
-2.4866,3.3786,0.5896,0.5896
-2.4666,3.3986,0.6023,0.6023
-2.4466,3.4186,0.5986,0.5986
-2.4266,3.4386,0.5723,0.5723
-2.4066,3.4386,0.5648,0.5648
-2.3866,3.4386,0.5579,0.5579
-2.3666,3.4386,0.5515,0.5515
-2.3466,3.4386,0.5456,0.5456
-2.3266,3.4386,0.5403,0.5403
-2.3066,3.4586,0.5161,0.5161
-2.2866,3.4586,0.5119,0.5119
-2.2666,3.4586,0.5083,0.5083
-2.2466,3.4586,0.5053,0.5053
-2.2266,3.4586,0.5017,0.5017
-2.2066,3.4586,0.4967,0.4967
-2.1866,3.4586,0.4923,0.4923
-2.1666,3.4586,0.4886,0.4886
-2.1466,3.4586,0.4855,0.4855
-2.1266,3.4386,0.4906,0.4906
-2.1066,3.4386,0.4814,0.4814
-2.0866,3.4386,0.4727,0.4727
-2.0666,3.4386,0.4636,0.4636
-2.0466,3.4386,0.4546,0.4546
-2.0266,3.4386,0.4463,0.4463
-2.0066,3.4386,0.4385,0.4385
-1.9866,3.4386,0.4314,0.4314
-1.9666,3.4186,0.4060,0.4060
-1.9466,3.4186,0.4000,0.4000
-1.9266,3.4186,0.3948,0.3948
-1.9066,3.4186,0.3903,0.3903
-1.8866,3.4186,0.3866,0.3866
-1.8666,3.4186,0.3808,0.3808
-1.8466,3.4186,0.3754,0.3754
-1.8266,3.4186,0.3707,0.3707
-1.8066,3.4186,0.3669,0.3669
-1.7866,3.4186,0.3639,0.3639
-1.7666,3.4186,0.3617,0.3617
-1.7466,3.3986,0.3405,0.3405
-1.7266,3.3986,0.3400,0.3400
-1.7066,3.3986,0.3400,0.3400
-1.6866,3.3986,0.3400,0.3400
-1.6666,3.3986,0.3400,0.3400
-1.6466,3.3986,0.3400,0.3400
-1.6266,3.3986,0.3400,0.3400
-1.6066,3.3986,0.3400,0.3400
-1.5866,3.3986,0.3400,0.3400
-1.5666,3.3786,0.3200,0.3200
-1.5466,3.3786,0.3200,0.3200
-1.5266,3.3786,0.3200,0.3200
-1.5066,3.3786,0.3205,0.3205
-1.4866,3.3786,0.3219,0.3219
-1.4666,3.3786,0.3243,0.3243
-1.4466,3.3786,0.3276,0.3276
-1.4266,3.3786,0.3317,0.3317
-1.4066,3.3586,0.3176,0.3176
-1.3866,3.3586,0.3238,0.3238
-1.3666,3.3586,0.3276,0.3276
-1.3466,3.3586,0.3317,0.3317
-1.3266,3.3586,0.3368,0.3368
-1.3066,3.3586,0.3427,0.3427
-1.2866,3.3586,0.3494,0.3494
-1.2666,3.3586,0.3569,0.3569
-1.2466,3.3586,0.3652,0.3652
-1.2266,3.3586,0.3617,0.3617
-1.2066,3.3386,0.3561,0.3561
-1.1866,3.3386,0.3617,0.3617
-1.1666,3.3386,0.3617,0.3617
-1.1466,3.3386,0.3561,0.3561
-1.1266,3.3186,0.3561,0.3561
-1.1066,3.3186,0.3617,0.3617
-1.0866,3.3186,0.3617,0.3617
-1.0666,3.3186,0.3561,0.3561
-1.0466,3.2986,0.3561,0.3561
-1.0266,3.2986,0.3617,0.3617
-1.0066,3.2986,0.3639,0.3639
-0.9866,3.2786,0.3561,0.3561
-0.9666,3.2786,0.3617,0.3617
-0.9466,3.2786,0.3669,0.3669
-0.9266,3.2786,0.3669,0.3669
-0.9066,3.2786,0.3617,0.3617
-0.8866,3.2586,0.3617,0.3617
-0.8666,3.2586,0.3669,0.3669
-0.8466,3.2586,0.3669,0.3669
-0.8266,3.2586,0.3617,0.3617
-0.8066,3.2386,0.3617,0.3617
-0.7866,3.2386,0.3669,0.3669
-0.7666,3.2386,0.3617,0.3617
-0.7466,3.2186,0.3561,0.3561
-0.7266,3.2186,0.3617,0.3617
-0.7066,3.2186,0.3669,0.3669
-0.6866,3.2186,0.3639,0.3639
-0.6666,3.1986,0.3561,0.3561
-0.6466,3.1986,0.3617,0.3617
-0.6266,3.1986,0.3669,0.3669
-0.6066,3.1986,0.3669,0.3669
-0.5866,3.1786,0.3561,0.3561
-0.5666,3.1786,0.3617,0.3617
-0.5466,3.1786,0.3669,0.3669
-0.5266,3.1786,0.3617,0.3617
-0.5066,3.1586,0.3561,0.3561
-0.4866,3.1586,0.3617,0.3617
-0.4666,3.1586,0.3669,0.3669
-0.4466,3.1586,0.3617,0.3617
-0.4266,3.1386,0.3617,0.3617
-0.4066,3.1386,0.3669,0.3669
-0.3866,3.1386,0.3669,0.3669
-0.3666,3.1386,0.3617,0.3617
-0.3466,3.1386,0.3561,0.3561
-0.3266,3.1186,0.3669,0.3669
-0.3066,3.1186,0.3669,0.3669
-0.2866,3.1186,0.3617,0.3617
-0.2666,3.1186,0.3561,0.3561
-0.2466,3.0986,0.3669,0.3669
-0.2266,3.0986,0.3669,0.3669
-0.2066,3.0986,0.3617,0.3617
-0.1866,3.0986,0.3561,0.3561
-0.1666,3.0786,0.3669,0.3669
-0.1466,3.0786,0.3669,0.3669
-0.1266,3.0786,0.3639,0.3639
-0.1066,3.0786,0.3617,0.3617
-0.0866,3.0586,0.3669,0.3669
-0.0666,3.0586,0.3707,0.3707
-0.0466,3.0586,0.3669,0.3669
-0.0266,3.0586,0.3639,0.3639
-0.0066,3.0386,0.3669,0.3669
0.0134,3.0386,0.3707,0.3707
0.0334,3.0386,0.3707,0.3707
0.0534,3.0386,0.3669,0.3669
0.0734,3.0186,0.3669,0.3669
0.0934,3.0186,0.3707,0.3707
0.1134,3.0186,0.3707,0.3707
0.1334,3.0186,0.3669,0.3669
0.1534,2.9986,0.3669,0.3669
0.1734,2.9986,0.3707,0.3707
0.1934,2.9986,0.3707,0.3707
0.2134,2.9986,0.3669,0.3669
0.2334,2.9786,0.3669,0.3669
0.2534,2.9786,0.3707,0.3707
0.2734,2.9786,0.3707,0.3707
0.2934,2.9786,0.3669,0.3669
0.3134,2.9586,0.3669,0.3669
0.3334,2.9586,0.3707,0.3707
0.3534,2.9586,0.3707,0.3707
0.3734,2.9586,0.3669,0.3669
0.3934,2.9386,0.3682,0.3682
0.4134,2.9386,0.3754,0.3754
0.4334,2.9386,0.3707,0.3707
0.4534,2.9386,0.3669,0.3669
0.4734,2.9186,0.3707,0.3707
0.4934,2.9186,0.3754,0.3754
0.5134,2.9186,0.3707,0.3707
0.5334,2.9186,0.3669,0.3669
0.5534,2.8986,0.3707,0.3707
0.5734,2.8986,0.3754,0.3754
0.5934,2.8986,0.3707,0.3707
0.6134,2.8986,0.3669,0.3669
0.6334,2.8786,0.3754,0.3754
0.6534,2.8786,0.3754,0.3754
0.6734,2.8786,0.3707,0.3707
0.6934,2.8586,0.3754,0.3754
0.7134,2.8586,0.3808,0.3808
0.7334,2.8586,0.3754,0.3754
0.7534,2.8586,0.3707,0.3707
0.7734,2.8386,0.3808,0.3808
0.7934,2.8386,0.3837,0.3837
0.8134,2.8386,0.3808,0.3808
0.8334,2.8386,0.3754,0.3754
0.8534,2.8186,0.3808,0.3808
0.8734,2.8186,0.3866,0.3866
0.8934,2.8186,0.3808,0.3808
0.9134,2.7986,0.3808,0.3808
0.9334,2.7986,0.3870,0.3870
0.9534,2.7986,0.3866,0.3866
0.9734,2.7986,0.3808,0.3808
0.9934,2.7786,0.3870,0.3870
1.0134,2.7786,0.3903,0.3903
1.0334,2.7786,0.3866,0.3866
1.0534,2.7586,0.3866,0.3866
1.0734,2.7586,0.3903,0.3903
1.0934,2.7586,0.3903,0.3903
1.1134,2.7586,0.3866,0.3866
1.1334,2.7386,0.3870,0.3870
1.1534,2.7386,0.3940,0.3940
1.1734,2.7386,0.3903,0.3903
1.1934,2.7386,0.3866,0.3866
1.2134,2.7186,0.3940,0.3940
1.2334,2.7186,0.3948,0.3948
1.2534,2.7186,0.3903,0.3903
1.2734,2.7186,0.3866,0.3866
1.2934,2.6986,0.4000,0.4000
1.3134,2.6986,0.3948,0.3948
1.3334,2.6986,0.3903,0.3903
1.3534,2.6986,0.3866,0.3866
1.3734,2.6786,0.4000,0.4000
1.3934,2.6786,0.3948,0.3948
1.4134,2.6786,0.3903,0.3903
1.4334,2.6586,0.3948,0.3948
1.4534,2.6586,0.4000,0.4000
1.4734,2.6586,0.3948,0.3948
1.4934,2.6386,0.3940,0.3940
1.5134,2.6386,0.4000,0.4000
1.5334,2.6386,0.4000,0.4000
1.5534,2.6386,0.3948,0.3948
1.5734,2.6186,0.4000,0.4000
1.5934,2.6186,0.4060,0.4060
1.6134,2.6186,0.4000,0.4000
1.6334,2.6186,0.3940,0.3940
1.6534,2.5986,0.4060,0.4060
1.6734,2.5986,0.4000,0.4000
1.6934,2.5986,0.3948,0.3948
1.7134,2.5986,0.3903,0.3903
1.7334,2.5786,0.4060,0.4060
1.7534,2.5786,0.4000,0.4000
1.7734,2.5786,0.3948,0.3948
1.7934,2.5586,0.4099,0.4099
1.8134,2.5586,0.4060,0.4060
1.8334,2.5586,0.4000,0.4000
1.8534,2.5386,0.4142,0.4142
1.8734,2.5386,0.4099,0.4099
1.8934,2.5386,0.4060,0.4060
1.9134,2.5186,0.4192,0.4192
1.9334,2.5186,0.4142,0.4142
1.9534,2.4986,0.4126,0.4126
1.9734,2.4986,0.4200,0.4200
1.9934,2.4986,0.4192,0.4192
2.0134,2.4986,0.4142,0.4142
2.0334,2.4786,0.4280,0.4280
2.0534,2.4786,0.4250,0.4250
2.0734,2.4786,0.4192,0.4192
2.0934,2.4586,0.4314,0.4314
2.1134,2.4586,0.4250,0.4250
2.1334,2.4586,0.4192,0.4192
2.1534,2.4386,0.4314,0.4314
2.1734,2.4386,0.4250,0.4250
2.1934,2.4386,0.4192,0.4192
2.2134,2.4186,0.4337,0.4337
2.2334,2.4186,0.4295,0.4295
2.2534,2.4186,0.4250,0.4250
2.2734,2.3986,0.4385,0.4385
2.2934,2.3986,0.4314,0.4314
2.3134,2.3786,0.4441,0.4441
2.3334,2.3786,0.4385,0.4385
2.3534,2.3586,0.4503,0.4503
2.3734,2.3586,0.4441,0.4441
2.3934,2.3386,0.4579,0.4579
2.4134,2.3386,0.4532,0.4532
2.4334,2.3186,0.4689,0.4689
2.4534,2.2986,0.4824,0.4824
2.4734,2.2986,0.4758,0.4758
2.4934,2.2786,0.4882,0.4882
2.5134,2.2586,0.5017,0.5017
2.5334,2.2386,0.5135,0.5135
2.5534,2.2386,0.5073,0.5073
2.5734,2.2186,0.5210,0.5210
2.5934,2.1986,0.5356,0.5356
2.6134,2.1786,0.5512,0.5512
2.6334,2.1586,0.5648,0.5648
2.6534,2.1386,0.5768,0.5768
2.6734,2.1186,0.5896,0.5896
2.6734,2.0986,0.5977,0.5977
2.6934,2.0786,0.6068,0.6068
2.6934,2.0586,0.5977,0.5977
2.7134,2.0386,0.6068,0.6068
2.7134,2.0186,0.5977,0.5977
2.7134,1.9986,0.5888,0.5888
2.7134,1.9786,0.5803,0.5803
2.7134,1.9586,0.5723,0.5723
2.7134,1.9386,0.5648,0.5648
2.7134,1.9186,0.5579,0.5579
2.7134,1.8986,0.5515,0.5515
2.7134,1.8786,0.5456,0.5456
2.7134,1.8586,0.5403,0.5403
2.7134,1.8386,0.5356,0.5356
2.6934,1.8186,0.5119,0.5119
2.6934,1.7986,0.5073,0.5073
2.6934,1.7786,0.5017,0.5017
2.6934,1.7586,0.4967,0.4967
2.6934,1.7386,0.4923,0.4923
2.6934,1.7186,0.4886,0.4886
2.6934,1.6986,0.4855,0.4855
2.6934,1.6786,0.4831,0.4831
2.6934,1.6586,0.4814,0.4814
2.6734,1.6386,0.4604,0.4604
2.6734,1.6186,0.4600,0.4600
2.6734,1.5986,0.4600,0.4600
2.6734,1.5786,0.4600,0.4600
2.6734,1.5586,0.4600,0.4600
2.6734,1.5386,0.4600,0.4600
2.6734,1.5186,0.4600,0.4600
2.6734,1.4986,0.4600,0.4600
2.6734,1.4786,0.4600,0.4600
2.6734,1.4586,0.4604,0.4604
2.6734,1.4386,0.4614,0.4614
2.6734,1.4186,0.4632,0.4632
2.6534,1.3986,0.4459,0.4459
2.6534,1.3786,0.4492,0.4492
2.6534,1.3586,0.4532,0.4532
2.6534,1.3386,0.4579,0.4579
2.6534,1.3186,0.4632,0.4632
2.6534,1.2986,0.4689,0.4689
2.6534,1.2786,0.4727,0.4727
2.6534,1.2586,0.4772,0.4772
2.6534,1.2386,0.4824,0.4824
2.6534,1.2186,0.4882,0.4882
2.6334,1.1986,0.4758,0.4758
2.6334,1.1786,0.4824,0.4824
2.6334,1.1586,0.4882,0.4882
2.6334,1.1386,0.4946,0.4946
2.6334,1.1186,0.5017,0.5017
2.6334,1.0986,0.5093,0.5093
2.6334,1.0786,0.5083,0.5083
2.6134,1.0586,0.5083,0.5083
2.6134,1.0386,0.5174,0.5174
2.6134,1.0186,0.5161,0.5161
2.5934,0.9986,0.5174,0.5174
2.5934,0.9786,0.5200,0.5200
2.5734,0.9586,0.5000,0.5000
2.5734,0.9386,0.4800,0.4800
2.5534,0.9186,0.4600,0.4600
2.5334,0.8986,0.4400,0.4400
2.5134,0.8786,0.4200,0.4200
2.5134,0.8586,0.4000,0.4000
2.4934,0.8386,0.3800,0.3800
2.4734,0.8186,0.3604,0.3604
2.4534,0.8186,0.3617,0.3617
2.4334,0.7986,0.3441,0.3441
2.4134,0.7786,0.3276,0.3276
2.3934,0.7786,0.3317,0.3317
2.3734,0.7786,0.3368,0.3368
2.3534,0.7586,0.3219,0.3219
2.3334,0.7586,0.3243,0.3243
2.3134,0.7586,0.3276,0.3276
2.2934,0.7386,0.3123,0.3123
2.2734,0.7386,0.3176,0.3176
2.2534,0.7386,0.3238,0.3238
2.2334,0.7186,0.3123,0.3123
2.2134,0.7186,0.3176,0.3176
2.1934,0.7186,0.3238,0.3238
2.1734,0.6986,0.3123,0.3123
2.1534,0.6986,0.3205,0.3205
2.1334,0.6786,0.3118,0.3118
2.1134,0.6786,0.3205,0.3205
2.0934,0.6786,0.3294,0.3294
2.0734,0.6786,0.3386,0.3386
2.0534,0.6586,0.3294,0.3294
2.0334,0.6586,0.3386,0.3386
2.0134,0.6586,0.3294,0.3294
1.9934,0.6386,0.3386,0.3386
1.9734,0.6386,0.3294,0.3294
1.9534,0.6186,0.3386,0.3386
1.9334,0.6186,0.3294,0.3294
1.9134,0.6186,0.3205,0.3205
1.8934,0.6186,0.3123,0.3123
1.8734,0.5986,0.3238,0.3238
1.8534,0.5986,0.3176,0.3176
1.8334,0.5986,0.3123,0.3123
1.8134,0.5786,0.3276,0.3276
1.7934,0.5786,0.3238,0.3238
1.7734,0.5786,0.3176,0.3176
1.7534,0.5586,0.3317,0.3317
1.7334,0.5586,0.3276,0.3276
1.7134,0.5386,0.3441,0.3441
1.6934,0.5386,0.3418,0.3418
1.6734,0.5386,0.3405,0.3405
1.6534,0.5186,0.3600,0.3600
1.6334,0.5186,0.3600,0.3600
1.6134,0.4986,0.3800,0.3800
1.5934,0.4986,0.3800,0.3800
1.5734,0.4786,0.4000,0.4000
1.5534,0.4586,0.4200,0.4200
1.5334,0.4586,0.4200,0.4200
1.5134,0.4386,0.4400,0.4400
1.4934,0.4186,0.4604,0.4604
1.4934,0.3986,0.4803,0.4803
1.4734,0.3786,0.5013,0.5013
1.4534,0.3586,0.5229,0.5229
1.4334,0.3386,0.5450,0.5450
1.4334,0.3186,0.5648,0.5648
1.4134,0.2986,0.5800,0.5800
1.3934,0.2786,0.5600,0.5600
1.3734,0.2586,0.5400,0.5400
1.3734,0.2386,0.5200,0.5200
1.3534,0.2186,0.5000,0.5000
1.3334,0.1986,0.4800,0.4800
1.3134,0.1786,0.4600,0.4600
1.2934,0.1586,0.4404,0.4404
1.2734,0.1386,0.4215,0.4215
1.2534,0.1186,0.4036,0.4036
1.2334,0.1186,0.4064,0.4064
1.2134,0.0986,0.3903,0.3903
1.1934,0.0986,0.3948,0.3948
1.1734,0.0986,0.4000,0.4000
1.1534,0.0786,0.3866,0.3866
1.1334,0.0786,0.3903,0.3903
1.1134,0.0786,0.3948,0.3948
1.0934,0.0586,0.3808,0.3808
1.0734,0.0586,0.3870,0.3870
1.0534,0.0586,0.3940,0.3940
1.0334,0.0386,0.3833,0.3833
1.0134,0.0386,0.3919,0.3919
0.9934,0.0386,0.4012,0.4012
0.9734,0.0186,0.3919,0.3919
0.9534,0.0186,0.4012,0.4012
0.9334,0.0186,0.4099,0.4099
0.9134,-0.0014,0.4012,0.4012
0.8934,-0.0014,0.4099,0.4099
0.8734,-0.0014,0.4188,0.4188
0.8534,-0.0014,0.4111,0.4111
0.8334,-0.0214,0.4188,0.4188
0.8134,-0.0214,0.4099,0.4099
0.7934,-0.0414,0.4188,0.4188
0.7734,-0.0414,0.4099,0.4099
0.7534,-0.0414,0.4012,0.4012
0.7334,-0.0414,0.3919,0.3919
0.7134,-0.0414,0.3833,0.3833
0.6934,-0.0614,0.3940,0.3940
0.6734,-0.0614,0.3870,0.3870
0.6534,-0.0614,0.3808,0.3808
0.6334,-0.0614,0.3754,0.3754
0.6134,-0.0814,0.3903,0.3903
0.5934,-0.0814,0.3866,0.3866
0.5734,-0.0814,0.3808,0.3808
0.5534,-0.1014,0.3948,0.3948
0.5334,-0.1014,0.3903,0.3903
0.5134,-0.1014,0.3866,0.3866
0.4934,-0.1014,0.3837,0.3837
0.4734,-0.1214,0.4016,0.4016
0.4534,-0.1214,0.4004,0.4004
0.4334,-0.1414,0.4200,0.4200
0.4134,-0.1414,0.4200,0.4200
0.3934,-0.1414,0.4200,0.4200
0.3734,-0.1614,0.4400,0.4400
0.3534,-0.1614,0.4400,0.4400
0.3334,-0.1814,0.4600,0.4600
0.3134,-0.2014,0.4800,0.4800
0.2934,-0.2214,0.5000,0.5000
0.2734,-0.2414,0.5200,0.5200
0.2534,-0.2614,0.5400,0.5400
0.2534,-0.2814,0.5600,0.5600
0.2334,-0.3014,0.5800,0.5800
0.2134,-0.3214,0.6000,0.6000
0.2134,-0.3414,0.6200,0.6200
0.1934,-0.3614,0.6338,0.6338
0.1934,-0.3814,0.6400,0.6400
0.1734,-0.4014,0.6280,0.6280
0.1734,-0.4214,0.6338,0.6338
0.1734,-0.4414,0.6400,0.6400
0.1534,-0.4614,0.6280,0.6280
0.1534,-0.4814,0.6335,0.6335
0.1534,-0.5014,0.6376,0.6376
0.1334,-0.5214,0.6228,0.6228
0.1334,-0.5414,0.6280,0.6280
0.1134,-0.5614,0.6147,0.6147
0.1134,-0.5814,0.6211,0.6211
0.1134,-0.6014,0.6280,0.6280
0.0934,-0.6214,0.6147,0.6147
0.0934,-0.6414,0.6211,0.6211
0.0934,-0.6614,0.6280,0.6280
0.0734,-0.6814,0.6147,0.6147
0.0734,-0.7014,0.6211,0.6211
0.0534,-0.7214,0.6088,0.6088
0.0534,-0.7414,0.6147,0.6147
0.0534,-0.7614,0.6211,0.6211
0.0334,-0.7814,0.6088,0.6088
0.0334,-0.8014,0.6139,0.6139
0.0334,-0.8214,0.6181,0.6181
0.0134,-0.8414,0.6034,0.6034
0.0134,-0.8614,0.6088,0.6088
0.0134,-0.8814,0.6147,0.6147
0.0134,-0.9014,0.6211,0.6211
-0.0066,-0.9214,0.6088,0.6088
-0.0066,-0.9414,0.6139,0.6139
-0.0266,-0.9614,0.5986,0.5986
-0.0266,-0.9814,0.6034,0.6034
-0.0266,-1.0014,0.6088,0.6088
-0.0466,-1.0214,0.5957,0.5957
-0.0466,-1.0414,0.6023,0.6023
-0.0466,-1.0614,0.6088,0.6088
-0.0666,-1.0814,0.5957,0.5957
-0.0666,-1.1014,0.6023,0.6023
-0.0666,-1.1214,0.6088,0.6088
-0.0866,-1.1414,0.5943,0.5943
-0.0866,-1.1614,0.5986,0.5986
-0.0866,-1.1814,0.6034,0.6034
-0.1066,-1.2014,0.5896,0.5896
-0.1066,-1.2214,0.5957,0.5957
-0.1066,-1.2414,0.6023,0.6023
-0.1266,-1.2614,0.5896,0.5896
