# x_m,y_m,w_tr_right_m,w_tr_left_m
1.8226,4.8727,0.4600,0.4600
1.8026,4.8727,0.4600,0.4600
1.7826,4.8727,0.4600,0.4600
1.7626,4.8727,0.4600,0.4600
1.7426,4.8727,0.4600,0.4600
1.7226,4.8727,0.4600,0.4600
1.7026,4.8727,0.4604,0.4604
1.6826,4.8727,0.4614,0.4614
1.6626,4.8727,0.4632,0.4632
1.6426,4.8727,0.4657,0.4657
1.6226,4.8727,0.4689,0.4689
1.6026,4.8727,0.4657,0.4657
1.5826,4.8727,0.4632,0.4632
1.5626,4.8727,0.4614,0.4614
1.5426,4.8727,0.4604,0.4604
1.5226,4.8727,0.4579,0.4579
1.5026,4.8727,0.4532,0.4532
1.4826,4.8727,0.4492,0.4492
1.4626,4.8727,0.4459,0.4459
1.4426,4.8727,0.4433,0.4433
1.4226,4.8727,0.4415,0.4415
1.4026,4.8727,0.4404,0.4404
1.3826,4.8727,0.4400,0.4400
1.3626,4.8727,0.4400,0.4400
1.3426,4.8727,0.4400,0.4400
1.3226,4.8727,0.4400,0.4400
1.3026,4.8727,0.4400,0.4400
1.2826,4.8727,0.4400,0.4400
1.2626,4.8727,0.4400,0.4400
1.2426,4.8727,0.4400,0.4400
1.2226,4.8927,0.4600,0.4600
1.2026,4.8927,0.4604,0.4604
1.1826,4.8927,0.4614,0.4614
1.1626,4.8927,0.4632,0.4632
1.1426,4.8927,0.4657,0.4657
1.1226,4.8927,0.4689,0.4689
1.1026,4.8927,0.4727,0.4727
1.0826,4.8927,0.4772,0.4772
1.0626,4.8927,0.4824,0.4824
1.0426,4.8927,0.4882,0.4882
1.0226,4.8927,0.4923,0.4923
1.0026,4.8927,0.4967,0.4967
0.9826,4.8927,0.5000,0.5000
0.9626,4.8927,0.5000,0.5000
0.9426,4.8927,0.5000,0.5000
0.9226,4.8927,0.5000,0.5000
0.9026,4.8927,0.5000,0.5000
0.8826,4.8927,0.5000,0.5000
0.8626,4.8927,0.5000,0.5000
0.8426,4.8927,0.5000,0.5000
0.8226,4.8927,0.5003,0.5003
0.8026,4.8927,0.5013,0.5013
0.7826,4.8927,0.5030,0.5030
