# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.6119,-0.0121,0.6000,0.6000
-0.6319,-0.0121,0.6000,0.6000
-0.6519,-0.0121,0.6000,0.6000
-0.6719,-0.0121,0.6000,0.6000
-0.6919,-0.0121,0.6000,0.6000
-0.7119,-0.0121,0.6000,0.6000
-0.7319,-0.0121,0.6000,0.6000
-0.7519,-0.0121,0.6000,0.6000
-0.7719,-0.0121,0.6000,0.6000
-0.7919,-0.0121,0.6000,0.6000
-0.8119,-0.0121,0.6000,0.6000
-0.8319,-0.0121,0.6000,0.6000
-0.8519,-0.0121,0.6000,0.6000
-0.8719,-0.0121,0.6000,0.6000
-0.8919,-0.0121,0.6000,0.6000
-0.9119,0.0079,0.5800,0.5800
-0.9319,0.0079,0.5800,0.5800
-0.9519,0.0079,0.5800,0.5800
-0.9719,0.0079,0.5800,0.5800
-0.9919,0.0079,0.5800,0.5800
-1.0119,0.0079,0.5800,0.5800
-1.0319,0.0079,0.5800,0.5800
-1.0519,0.0079,0.5800,0.5800
-1.0719,0.0079,0.5800,0.5800
-1.0919,0.0079,0.5800,0.5800
-1.1119,0.0079,0.5800,0.5800
-1.1319,0.0079,0.5800,0.5800
-1.1519,0.0079,0.5800,0.5800
-1.1719,0.0079,0.5800,0.5800
-1.1919,0.0079,0.5800,0.5800
-1.2119,0.0079,0.5800,0.5800
-1.2319,0.0079,0.5800,0.5800
-1.2519,0.0079,0.5800,0.5800
-1.2719,-0.0121,0.5800,0.5800
-1.2919,-0.0121,0.5800,0.5800
-1.3119,-0.0121,0.5800,0.5800
-1.3319,-0.0121,0.5800,0.5800
-1.3519,-0.0121,0.5800,0.5800
-1.3719,-0.0121,0.5791,0.5791
-1.3919,-0.0121,0.5747,0.5747
-1.4119,-0.0121,0.5708,0.5708
-1.4319,-0.0121,0.5675,0.5675
-1.4519,-0.0121,0.5648,0.5648
-1.4719,-0.0121,0.5627,0.5627
-1.4919,-0.0121,0.5612,0.5612
-1.5119,-0.0121,0.5603,0.5603
-1.5319,-0.0121,0.5600,0.5600
-1.5519,-0.0121,0.5600,0.5600
-1.5719,-0.0121,0.5600,0.5600
-1.5919,-0.0121,0.5600,0.5600
-1.6119,-0.0121,0.5600,0.5600
-1.6319,-0.0121,0.5600,0.5600
-1.6519,-0.0121,0.5603,0.5603
-1.6719,-0.0121,0.5612,0.5612
-1.6919,-0.0121,0.5627,0.5627
-1.7119,-0.0121,0.5648,0.5648
-1.7319,-0.0121,0.5675,0.5675
-1.7519,-0.0121,0.5708,0.5708
-1.7719,-0.0121,0.5747,0.5747
-1.7919,-0.0121,0.5791,0.5791
-1.8119,-0.0121,0.5800,0.5800
-1.8319,-0.0121,0.5800,0.5800
-1.8519,-0.0121,0.5800,0.5800
-1.8719,-0.0121,0.5800,0.5800
-1.8919,-0.0121,0.5800,0.5800
-1.9119,-0.0121,0.5800,0.5800
-1.9319,-0.0121,0.5800,0.5800
-1.9519,-0.0121,0.5800,0.5800
-1.9719,-0.0121,0.5800,0.5800
-1.9919,-0.0121,0.5800,0.5800
-2.0119,-0.0121,0.5800,0.5800
-2.0319,-0.0121,0.5800,0.5800
-2.0519,-0.0121,0.5800,0.5800
-2.0719,-0.0121,0.5800,0.5800
-2.0919,-0.0121,0.5800,0.5800
-2.1119,-0.0121,0.5800,0.5800
-2.1319,-0.0121,0.5800,0.5800
-2.1519,-0.0121,0.5800,0.5800
-2.1719,-0.0121,0.5800,0.5800
-2.1919,-0.0121,0.5800,0.5800
-2.2119,-0.0121,0.5800,0.5800
-2.2319,-0.0121,0.5800,0.5800
-2.2519,-0.0121,0.5800,0.5800
-2.2719,-0.0121,0.5800,0.5800
-2.2919,-0.0121,0.5800,0.5800
-2.3119,-0.0121,0.5800,0.5800
-2.3319,-0.0121,0.5800,0.5800
-2.3519,-0.0121,0.5800,0.5800
-2.3719,-0.0121,0.5800,0.5800
-2.3919,-0.0121,0.5800,0.5800
-2.4119,-0.0121,0.5800,0.5800
-2.4319,-0.0121,0.5803,0.5803
-2.4519,-0.0121,0.5812,0.5812
-2.4719,-0.0121,0.5826,0.5826
-2.4919,-0.0121,0.5847,0.5847
-2.5119,-0.0121,0.5873,0.5873
-2.5319,-0.0121,0.5905,0.5905
-2.5519,-0.0321,0.6011,0.6011
-2.5719,-0.0321,0.6026,0.6026
-2.5919,-0.0321,0.6046,0.6046
