# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.6374,-3.8868,0.5627,0.5627
-1.6174,-3.9068,0.5551,0.5551
-1.5974,-3.9068,0.5597,0.5597
-1.5774,-3.9068,0.5603,0.5603
-1.5574,-3.9068,0.5612,0.5612
-1.5374,-3.9068,0.5627,0.5627
-1.5174,-3.9068,0.5648,0.5648
-1.4974,-3.9068,0.5675,0.5675
-1.4774,-3.9268,0.5512,0.5512
-1.4574,-3.9268,0.5551,0.5551
-1.4374,-3.9268,0.5597,0.5597
-1.4174,-3.9268,0.5603,0.5603
-1.3974,-3.9268,0.5612,0.5612
-1.3774,-3.9268,0.5627,0.5627
-1.3574,-3.9268,0.5648,0.5648
-1.3374,-3.9468,0.5478,0.5478
-1.3174,-3.9468,0.5512,0.5512
-1.2974,-3.9468,0.5551,0.5551
-1.2774,-3.9468,0.5597,0.5597
-1.2574,-3.9468,0.5600,0.5600
-1.2374,-3.9468,0.5603,0.5603
-1.2174,-3.9468,0.5612,0.5612
-1.1974,-3.9468,0.5627,0.5627
-1.1774,-3.9468,0.5648,0.5648
-1.1574,-3.9668,0.5478,0.5478
-1.1374,-3.9668,0.5512,0.5512
-1.1174,-3.9668,0.5551,0.5551
-1.0974,-3.9668,0.5597,0.5597
-1.0774,-3.9668,0.5603,0.5603
-1.0574,-3.9668,0.5612,0.5612
-1.0374,-3.9668,0.5627,0.5627
-1.0174,-3.9668,0.5648,0.5648
-0.9974,-3.9668,0.5627,0.5627
-0.9774,-3.9668,0.5612,0.5612
-0.9574,-3.9668,0.5597,0.5597
-0.9374,-3.9668,0.5551,0.5551
-0.9174,-3.9868,0.5627,0.5627
-0.8974,-3.9868,0.5648,0.5648
-0.8774,-3.9868,0.5648,0.5648
-0.8574,-3.9868,0.5627,0.5627
-0.8374,-3.9868,0.5612,0.5612
-0.8174,-3.9868,0.5603,0.5603
-0.7974,-3.9868,0.5600,0.5600
-0.7774,-3.9868,0.5597,0.5597
-0.7574,-3.9868,0.5551,0.5551
-0.7374,-3.9868,0.5512,0.5512
-0.7174,-3.9868,0.5478,0.5478
-0.6974,-3.9868,0.5450,0.5450
-0.6774,-4.0068,0.5627,0.5627
-0.6574,-4.0068,0.5612,0.5612
-0.6374,-4.0068,0.5603,0.5603
-0.6174,-4.0068,0.5600,0.5600
-0.5974,-4.0068,0.5600,0.5600
-0.5774,-4.0068,0.5600,0.5600
-0.5574,-4.0068,0.5600,0.5600
-0.5374,-4.0068,0.5597,0.5597
-0.5174,-4.0068,0.5551,0.5551
-0.4974,-4.0068,0.5512,0.5512
-0.4774,-4.0068,0.5478,0.5478
-0.4574,-4.0068,0.5450,0.5450
-0.4374,-4.0068,0.5428,0.5428
-0.4174,-4.0068,0.5412,0.5412
-0.3974,-4.0068,0.5403,0.5403
-0.3774,-4.0268,0.5600,0.5600
-0.3574,-4.0268,0.5600,0.5600
-0.3374,-4.0268,0.5600,0.5600
-0.3174,-4.0268,0.5600,0.5600
-0.2974,-4.0268,0.5600,0.5600
-0.2774,-4.0268,0.5600,0.5600
-0.2574,-4.0268,0.5600,0.5600
-0.2374,-4.0268,0.5600,0.5600
-0.2174,-4.0268,0.5600,0.5600
-0.1974,-4.0268,0.5600,0.5600
-0.1774,-4.0268,0.5600,0.5600
-0.1574,-4.0268,0.5600,0.5600
-0.1374,-4.0268,0.5600,0.5600
-0.1174,-4.0268,0.5600,0.5600
-0.0974,-4.0268,0.5600,0.5600
-0.0774,-4.0268,0.5600,0.5600
-0.0574,-4.0268,0.5600,0.5600
-0.0374,-4.0268,0.5600,0.5600
-0.0174,-4.0268,0.5600,0.5600
0.0026,-4.0268,0.5600,0.5600
0.0226,-4.0468,0.5800,0.5800
0.0426,-4.0468,0.5800,0.5800
0.0626,-4.0468,0.5800,0.5800
0.0826,-4.0468,0.5800,0.5800
0.1026,-4.0468,0.5800,0.5800
0.1226,-4.0468,0.5800,0.5800
0.1426,-4.0468,0.5800,0.5800
0.1626,-4.0468,0.5803,0.5803
0.1826,-4.0468,0.5812,0.5812
0.2026,-4.0468,0.5826,0.5826
0.2226,-4.0468,0.5847,0.5847
0.2426,-4.0468,0.5873,0.5873
0.2626,-4.0468,0.5905,0.5905
0.2826,-4.0468,0.5943,0.5943
0.3026,-4.0468,0.5986,0.5986
0.3226,-4.0468,0.6034,0.6034
0.3426,-4.0668,0.6228,0.6228
0.3626,-4.0668,0.6269,0.6269
0.3826,-4.0668,0.6299,0.6299
0.4026,-4.0668,0.6335,0.6335
0.4226,-4.0668,0.6376,0.6376
0.4426,-4.0668,0.6400,0.6400
0.4626,-4.0668,0.6400,0.6400
0.4826,-4.0668,0.6400,0.6400
0.5026,-4.0668,0.6403,0.6403
0.5226,-4.0668,0.6403,0.6403
0.5426,-4.0668,0.6400,0.6400
0.5626,-4.0668,0.6403,0.6403
0.5826,-4.0668,0.6411,0.6411
0.6026,-4.0668,0.6424,0.6424
0.6226,-4.0668,0.6443,0.6443
0.6426,-4.0668,0.6467,0.6467
0.6626,-4.0668,0.6497,0.6497
0.6826,-4.0668,0.6531,0.6531
0.7026,-4.0668,0.6571,0.6571
0.7226,-4.0668,0.6611,0.6611
0.7426,-4.0668,0.6611,0.6611
0.7626,-4.0668,0.6603,0.6603
0.7826,-4.0468,0.6800,0.6800
0.8026,-4.0468,0.6803,0.6803
0.8226,-4.0268,0.7010,0.7010
0.8426,-4.0068,0.6892,0.6892
0.8626,-3.9868,0.6728,0.6728
0.8826,-3.9668,0.6571,0.6571
0.9026,-3.9468,0.6400,0.6400
0.9026,-3.9268,0.6400,0.6400
0.9226,-3.9068,0.6200,0.6200
0.9426,-3.8868,0.6003,0.6003
0.9426,-3.8668,0.6011,0.6011
0.9426,-3.8468,0.6026,0.6026
0.9626,-3.8268,0.5847,0.5847
0.9626,-3.8068,0.5873,0.5873
0.9626,-3.7868,0.5905,0.5905
0.9826,-3.7668,0.5705,0.5705
1.0026,-3.7468,0.5456,0.5456
1.0026,-3.7268,0.5403,0.5403
1.0026,-3.7068,0.5356,0.5356
1.0226,-3.6868,0.5119,0.5119
1.0226,-3.6668,0.5083,0.5083
1.0426,-3.6468,0.4855,0.4855
1.0426,-3.6268,0.4831,0.4831
1.0426,-3.6068,0.4814,0.4814
1.0426,-3.5868,0.4803,0.4803
1.0426,-3.5668,0.4800,0.4800
1.0626,-3.5468,0.4600,0.4600
1.0626,-3.5268,0.4600,0.4600
1.0626,-3.5068,0.4604,0.4604
1.0626,-3.4868,0.4614,0.4614
1.0626,-3.4668,0.4632,0.4632
1.0626,-3.4468,0.4657,0.4657
1.0626,-3.4268,0.4689,0.4689
1.0626,-3.4068,0.4727,0.4727
1.0626,-3.3868,0.4772,0.4772
1.0626,-3.3668,0.4824,0.4824
1.0626,-3.3468,0.4882,0.4882
1.0626,-3.3268,0.4946,0.4946
1.0626,-3.3068,0.5017,0.5017
1.0626,-3.2868,0.5093,0.5093
1.0626,-3.2668,0.5017,0.5017
1.0626,-3.2468,0.4946,0.4946
1.0626,-3.2268,0.4882,0.4882
1.0626,-3.2068,0.4824,0.4824
1.0626,-3.1868,0.4772,0.4772
1.0626,-3.1668,0.4727,0.4727
1.0626,-3.1468,0.4689,0.4689
1.0626,-3.1268,0.4632,0.4632
1.0626,-3.1068,0.4579,0.4579
1.0626,-3.0868,0.4532,0.4532
1.0626,-3.0668,0.4492,0.4492
1.0626,-3.0468,0.4459,0.4459
1.0826,-3.0268,0.4600,0.4600
1.0826,-3.0068,0.4600,0.4600
1.0826,-2.9868,0.4600,0.4600
1.0826,-2.9668,0.4600,0.4600
1.0826,-2.9468,0.4600,0.4600
1.0826,-2.9268,0.4600,0.4600
1.0826,-2.9068,0.4600,0.4600
1.0826,-2.8868,0.4600,0.4600
1.0826,-2.8668,0.4600,0.4600
1.0826,-2.8468,0.4600,0.4600
1.0826,-2.8268,0.4600,0.4600
1.0826,-2.8068,0.4600,0.4600
1.0826,-2.7868,0.4600,0.4600
1.0826,-2.7668,0.4600,0.4600
1.0826,-2.7468,0.4600,0.4600
1.0826,-2.7268,0.4600,0.4600
1.0826,-2.7068,0.4600,0.4600
1.0826,-2.6868,0.4600,0.4600
1.0826,-2.6668,0.4600,0.4600
1.0826,-2.6468,0.4600,0.4600
1.0826,-2.6268,0.4600,0.4600
1.0826,-2.6068,0.4600,0.4600
1.0826,-2.5868,0.4600,0.4600
1.0826,-2.5668,0.4600,0.4600
1.0826,-2.5468,0.4600,0.4600
1.0826,-2.5268,0.4600,0.4600
1.0826,-2.5068,0.4600,0.4600
1.0826,-2.4868,0.4600,0.4600
1.0826,-2.4668,0.4600,0.4600
1.0826,-2.4468,0.4600,0.4600
1.0826,-2.4268,0.4600,0.4600
1.0826,-2.4068,0.4600,0.4600
1.0826,-2.3868,0.4600,0.4600
1.0826,-2.3668,0.4600,0.4600
1.0826,-2.3468,0.4600,0.4600
1.0826,-2.3268,0.4604,0.4604
1.0826,-2.3068,0.4614,0.4614
1.0826,-2.2868,0.4632,0.4632
1.0826,-2.2668,0.4657,0.4657
1.0626,-2.2468,0.4886,0.4886
1.0626,-2.2268,0.4923,0.4923
1.0626,-2.2068,0.4967,0.4967
1.0426,-2.1868,0.5200,0.5200
1.0426,-2.1668,0.5200,0.5200
1.0226,-2.1468,0.5400,0.5400
1.0026,-2.1268,0.5400,0.5400
0.9826,-2.1068,0.5200,0.5200
0.9626,-2.0868,0.5000,0.5000
0.9426,-2.0668,0.4803,0.4803
0.9226,-2.0668,0.4814,0.4814
0.9026,-2.0668,0.4831,0.4831
0.8826,-2.0468,0.4657,0.4657
0.8626,-2.0268,0.4492,0.4492
0.8426,-2.0268,0.4532,0.4532
0.8226,-2.0268,0.4579,0.4579
0.8026,-2.0068,0.4400,0.4400
0.7826,-2.0068,0.4400,0.4400
0.7626,-1.9868,0.4200,0.4200
0.7426,-1.9868,0.4200,0.4200
0.7226,-1.9868,0.4200,0.4200
0.7026,-1.9668,0.4000,0.4000
0.6826,-1.9668,0.4000,0.4000
0.6626,-1.9668,0.4000,0.4000
0.6426,-1.9668,0.4000,0.4000
0.6226,-1.9668,0.4000,0.4000
0.6026,-1.9468,0.3800,0.3800
0.5826,-1.9468,0.3800,0.3800
0.5626,-1.9468,0.3800,0.3800
0.5426,-1.9268,0.3600,0.3600
0.5226,-1.9268,0.3600,0.3600
0.5026,-1.9268,0.3600,0.3600
0.4826,-1.9268,0.3600,0.3600
0.4626,-1.9068,0.3400,0.3400
0.4426,-1.9068,0.3400,0.3400
0.4226,-1.9068,0.3400,0.3400
0.4026,-1.9068,0.3400,0.3400
0.3826,-1.9068,0.3400,0.3400
0.3626,-1.9068,0.3400,0.3400
0.3426,-1.9068,0.3400,0.3400
0.3226,-1.9068,0.3400,0.3400
0.3026,-1.9068,0.3400,0.3400
0.2826,-1.9068,0.3405,0.3405
0.2626,-1.9068,0.3418,0.3418
0.2426,-1.9068,0.3441,0.3441
0.2226,-1.9068,0.3472,0.3472
0.2026,-1.9068,0.3512,0.3512
0.1826,-1.9068,0.3494,0.3494
0.1626,-1.9068,0.3427,0.3427
0.1426,-1.9068,0.3368,0.3368
0.1226,-1.9068,0.3317,0.3317
0.1026,-1.9068,0.3276,0.3276
0.0826,-1.9068,0.3243,0.3243
0.0626,-1.9068,0.3219,0.3219
0.0426,-1.9068,0.3205,0.3205
0.0226,-1.9068,0.3200,0.3200
0.0026,-1.9068,0.3200,0.3200
-0.0174,-1.9068,0.3200,0.3200
-0.0374,-1.9068,0.3200,0.3200
-0.0574,-1.9068,0.3200,0.3200
-0.0774,-1.8868,0.3400,0.3400
-0.0974,-1.8868,0.3400,0.3400
-0.1174,-1.8868,0.3400,0.3400
-0.1374,-1.8868,0.3400,0.3400
-0.1574,-1.8868,0.3400,0.3400
-0.1774,-1.8868,0.3400,0.3400
-0.1974,-1.8868,0.3400,0.3400
-0.2174,-1.8868,0.3400,0.3400
-0.2374,-1.8868,0.3400,0.3400
-0.2574,-1.8868,0.3400,0.3400
-0.2774,-1.8668,0.3600,0.3600
-0.2974,-1.8668,0.3600,0.3600
-0.3174,-1.8668,0.3600,0.3600
-0.3374,-1.8668,0.3600,0.3600
-0.3574,-1.8668,0.3600,0.3600
-0.3774,-1.8468,0.3800,0.3800
-0.3974,-1.8468,0.3800,0.3800
-0.4174,-1.8468,0.3800,0.3800
-0.4374,-1.8268,0.4000,0.4000
-0.4574,-1.8268,0.4000,0.4000
-0.4774,-1.8268,0.4004,0.4004
-0.4974,-1.8068,0.4215,0.4215
-0.5174,-1.8068,0.4235,0.4235
-0.5374,-1.7868,0.4459,0.4459
-0.5574,-1.7868,0.4492,0.4492
-0.5774,-1.7668,0.4727,0.4727
-0.5974,-1.7668,0.4727,0.4727
-0.6174,-1.7468,0.4886,0.4886
-0.6374,-1.7268,0.5053,0.5053
-0.6574,-1.7068,0.5229,0.5229
-0.6774,-1.6868,0.5412,0.5412
-0.6974,-1.6668,0.5600,0.5600
-0.6974,-1.6468,0.5600,0.5600
-0.7174,-1.6268,0.5400,0.5400
-0.7174,-1.6068,0.5400,0.5400
-0.7374,-1.5868,0.5161,0.5161
-0.7574,-1.5668,0.4923,0.4923
-0.7574,-1.5468,0.4886,0.4886
-0.7574,-1.5268,0.4855,0.4855
-0.7574,-1.5068,0.4831,0.4831
-0.7574,-1.4868,0.4814,0.4814
-0.7574,-1.4668,0.4803,0.4803
-0.7574,-1.4468,0.4800,0.4800
-0.7574,-1.4268,0.4800,0.4800
-0.7574,-1.4068,0.4800,0.4800
-0.7574,-1.3868,0.4800,0.4800
-0.7574,-1.3668,0.4800,0.4800
-0.7574,-1.3468,0.4800,0.4800
-0.7574,-1.3268,0.4800,0.4800
-0.7574,-1.3068,0.4800,0.4800
-0.7574,-1.2868,0.4800,0.4800
-0.7574,-1.2668,0.4800,0.4800
-0.7574,-1.2468,0.4800,0.4800
-0.7574,-1.2268,0.4800,0.4800
-0.7574,-1.2068,0.4772,0.4772
-0.7574,-1.1868,0.4727,0.4727
-0.7574,-1.1668,0.4689,0.4689
-0.7574,-1.1468,0.4657,0.4657
-0.7574,-1.1268,0.4632,0.4632
-0.7574,-1.1068,0.4614,0.4614
-0.7574,-1.0868,0.4604,0.4604
-0.7574,-1.0668,0.4600,0.4600
-0.7574,-1.0468,0.4600,0.4600
-0.7574,-1.0268,0.4600,0.4600
-0.7574,-1.0068,0.4600,0.4600
-0.7574,-0.9868,0.4600,0.4600
-0.7574,-0.9668,0.4600,0.4600
-0.7574,-0.9468,0.4600,0.4600
-0.7374,-0.9268,0.4400,0.4400
-0.7374,-0.9068,0.4400,0.4400
-0.7374,-0.8868,0.4400,0.4400
-0.7374,-0.8668,0.4400,0.4400
-0.7374,-0.8468,0.4400,0.4400
-0.7374,-0.8268,0.4400,0.4400
-0.7374,-0.8068,0.4400,0.4400
-0.7374,-0.7868,0.4404,0.4404
-0.7374,-0.7668,0.4415,0.4415
-0.7374,-0.7468,0.4433,0.4433
-0.7374,-0.7268,0.4459,0.4459
-0.7374,-0.7068,0.4492,0.4492
-0.7374,-0.6868,0.4532,0.4532
-0.7374,-0.6668,0.4579,0.4579
-0.7374,-0.6468,0.4600,0.4600
-0.7374,-0.6268,0.4600,0.4600
-0.7374,-0.6068,0.4600,0.4600
-0.7374,-0.5868,0.4579,0.4579
-0.7374,-0.5668,0.4532,0.4532
-0.7374,-0.5468,0.4492,0.4492
-0.7374,-0.5268,0.4459,0.4459
-0.7374,-0.5068,0.4433,0.4433
-0.7174,-0.4868,0.4614,0.4614
-0.7174,-0.4668,0.4604,0.4604
-0.7174,-0.4468,0.4600,0.4600
-0.7174,-0.4268,0.4600,0.4600
-0.7174,-0.4068,0.4600,0.4600
-0.7174,-0.3868,0.4600,0.4600
-0.7174,-0.3668,0.4579,0.4579
-0.7174,-0.3468,0.4532,0.4532
-0.7174,-0.3268,0.4492,0.4492
-0.7174,-0.3068,0.4459,0.4459
-0.7174,-0.2868,0.4433,0.4433
-0.6974,-0.2668,0.4614,0.4614
-0.6974,-0.2468,0.4604,0.4604
-0.6974,-0.2268,0.4600,0.4600
-0.6774,-0.2068,0.4800,0.4800
-0.6774,-0.1868,0.4800,0.4800
-0.6774,-0.1668,0.4772,0.4772
-0.6574,-0.1468,0.4923,0.4923
-0.6574,-0.1268,0.4886,0.4886
-0.6374,-0.1068,0.5053,0.5053
-0.6174,-0.0868,0.5229,0.5229
-0.6174,-0.0668,0.5213,0.5213
-0.5974,-0.0468,0.5403,0.5403
-0.5774,-0.0268,0.5203,0.5203
-0.5574,-0.0068,0.4967,0.4967
-0.5374,-0.0068,0.4923,0.4923
-0.5174,0.0132,0.4689,0.4689
-0.4974,0.0132,0.4657,0.4657
-0.4774,0.0132,0.4632,0.4632
-0.4574,0.0132,0.4614,0.4614
-0.4374,0.0132,0.4604,0.4604
-0.4174,-0.0068,0.4800,0.4800
-0.3974,-0.0068,0.4800,0.4800
-0.3774,-0.0068,0.4800,0.4800
-0.3574,0.0132,0.4600,0.4600
-0.3374,0.0132,0.4600,0.4600
-0.3174,0.0132,0.4600,0.4600
-0.2974,0.0132,0.4600,0.4600
-0.2774,0.0332,0.4400,0.4400
-0.2574,0.0332,0.4400,0.4400
-0.2374,0.0332,0.4400,0.4400
-0.2174,0.0332,0.4400,0.4400
-0.1974,0.0332,0.4400,0.4400
-0.1774,0.0332,0.4385,0.4385
-0.1574,0.0332,0.4337,0.4337
-0.1374,0.0332,0.4295,0.4295
-0.1174,0.0332,0.4250,0.4250
-0.0974,0.0532,0.4000,0.4000
-0.0774,0.0532,0.3948,0.3948
-0.0574,0.0532,0.3903,0.3903
-0.0374,0.0532,0.3866,0.3866
-0.0174,0.0332,0.4036,0.4036
0.0026,0.0332,0.4016,0.4016
0.0226,0.0332,0.4004,0.4004
0.0426,0.0332,0.4000,0.4000
0.0626,0.0332,0.3940,0.3940
0.0826,0.0332,0.3870,0.3870
0.1026,0.0332,0.3808,0.3808
0.1226,0.0332,0.3754,0.3754
0.1426,0.0332,0.3682,0.3682
0.1626,0.0332,0.3617,0.3617
0.1826,0.0332,0.3561,0.3561
0.2026,0.0332,0.3512,0.3512
0.2226,0.0332,0.3472,0.3472
0.2426,0.0332,0.3441,0.3441
0.2626,0.0332,0.3418,0.3418
0.2826,0.0332,0.3405,0.3405
0.3026,0.0132,0.3200,0.3200
0.3226,0.0132,0.3200,0.3200
0.3426,0.0132,0.3200,0.3200
0.3626,0.0132,0.3200,0.3200
0.3826,0.0132,0.3200,0.3200
0.4026,0.0132,0.3205,0.3205
0.4226,0.0132,0.3219,0.3219
0.4426,0.0132,0.3243,0.3243
0.4626,0.0132,0.3276,0.3276
0.4826,0.0132,0.3317,0.3317
0.5026,0.0132,0.3368,0.3368
0.5226,0.0132,0.3400,0.3400
0.5426,0.0132,0.3405,0.3405
0.5626,0.0132,0.3418,0.3418
0.5826,0.0132,0.3441,0.3441
0.6026,0.0132,0.3441,0.3441
0.6226,0.0132,0.3418,0.3418
0.6426,0.0132,0.3405,0.3405
0.6626,0.0132,0.3400,0.3400
0.6826,0.0132,0.3400,0.3400
0.7026,-0.0068,0.3418,0.3418
0.7226,-0.0068,0.3441,0.3441
0.7426,-0.0068,0.3472,0.3472
0.7626,-0.0068,0.3512,0.3512
0.7826,-0.0068,0.3512,0.3512
0.8026,-0.0068,0.3472,0.3472
0.8226,-0.0068,0.3441,0.3441
0.8426,-0.0068,0.3418,0.3418
0.8626,-0.0068,0.3405,0.3405
0.8826,-0.0068,0.3400,0.3400
0.9026,-0.0268,0.3512,0.3512
0.9226,-0.0268,0.3561,0.3561
0.9426,-0.0268,0.3512,0.3512
0.9626,-0.0268,0.3472,0.3472
0.9826,-0.0268,0.3441,0.3441
1.0026,-0.0268,0.3418,0.3418
1.0226,-0.0268,0.3405,0.3405
1.0426,-0.0468,0.3561,0.3561
1.0626,-0.0468,0.3600,0.3600
1.0826,-0.0468,0.3600,0.3600
1.1026,-0.0468,0.3600,0.3600
1.1226,-0.0468,0.3600,0.3600
1.1426,-0.0468,0.3561,0.3561
1.1626,-0.0468,0.3512,0.3512
1.1826,-0.0668,0.3561,0.3561
1.2026,-0.0668,0.3604,0.3604
1.2226,-0.0668,0.3617,0.3617
1.2426,-0.0668,0.3604,0.3604
1.2626,-0.0668,0.3600,0.3600
1.2826,-0.0668,0.3600,0.3600
1.3026,-0.0668,0.3600,0.3600
1.3226,-0.0868,0.3600,0.3600
1.3426,-0.0868,0.3600,0.3600
1.3626,-0.0868,0.3600,0.3600
1.3826,-0.0868,0.3604,0.3604
1.4026,-0.0868,0.3617,0.3617
1.4226,-0.0868,0.3639,0.3639
1.4426,-0.0868,0.3617,0.3617
1.4626,-0.1068,0.3512,0.3512
1.4826,-0.1068,0.3561,0.3561
1.5026,-0.1068,0.3600,0.3600
1.5226,-0.1068,0.3604,0.3604
1.5426,-0.1068,0.3617,0.3617
1.5626,-0.1068,0.3639,0.3639
1.5826,-0.1068,0.3669,0.3669
1.6026,-0.1068,0.3669,0.3669
1.6226,-0.1068,0.3639,0.3639
1.6426,-0.1068,0.3617,0.3617
1.6626,-0.1068,0.3604,0.3604
1.6826,-0.1068,0.3561,0.3561
1.7026,-0.1068,0.3512,0.3512
1.7226,-0.1068,0.3472,0.3472
1.7426,-0.1068,0.3441,0.3441
1.7626,-0.1268,0.3617,0.3617
1.7826,-0.1268,0.3604,0.3604
1.8026,-0.1268,0.3600,0.3600
1.8226,-0.1268,0.3600,0.3600
1.8426,-0.1268,0.3600,0.3600
1.8626,-0.1268,0.3600,0.3600
1.8826,-0.1268,0.3600,0.3600
1.9026,-0.1268,0.3600,0.3600
1.9226,-0.1268,0.3604,0.3604
1.9426,-0.1268,0.3617,0.3617
1.9626,-0.1268,0.3639,0.3639
1.9826,-0.1268,0.3669,0.3669
2.0026,-0.1268,0.3707,0.3707
2.0226,-0.1268,0.3754,0.3754
2.0426,-0.1268,0.3808,0.3808
2.0626,-0.1468,0.4000,0.4000
2.0826,-0.1468,0.4000,0.4000
2.1026,-0.1468,0.4000,0.4000
2.1226,-0.1468,0.4004,0.4004
2.1426,-0.1468,0.4016,0.4016
2.1626,-0.1468,0.4036,0.4036
2.1826,-0.1468,0.4064,0.4064
2.2026,-0.1468,0.4099,0.4099
2.2226,-0.1468,0.4142,0.4142
2.2426,-0.1468,0.4192,0.4192
2.2626,-0.1468,0.4215,0.4215
2.2826,-0.1468,0.4235,0.4235
2.3026,-0.1468,0.4261,0.4261
2.3226,-0.1468,0.4295,0.4295
2.3426,-0.1468,0.4337,0.4337
2.3626,-0.1468,0.4385,0.4385
2.3826,-0.1468,0.4400,0.4400
2.4026,-0.1468,0.4400,0.4400
2.4226,-0.1468,0.4400,0.4400
2.4426,-0.1468,0.4400,0.4400
2.4626,-0.1468,0.4400,0.4400
2.4826,-0.1268,0.4600,0.4600
2.5026,-0.1268,0.4604,0.4604
2.5226,-0.1268,0.4614,0.4614
2.5426,-0.1268,0.4632,0.4632
2.5626,-0.1268,0.4657,0.4657
2.5826,-0.1268,0.4689,0.4689
2.6026,-0.1268,0.4727,0.4727
2.6226,-0.1068,0.4967,0.4967
2.6426,-0.1068,0.5003,0.5003
2.6626,-0.1068,0.5013,0.5013
2.6826,-0.1068,0.5030,0.5030
2.7026,-0.0868,0.5251,0.5251
2.7226,-0.0668,0.5478,0.5478
2.7426,-0.0468,0.5612,0.5612
2.7626,-0.0268,0.5428,0.5428
2.7626,-0.0068,0.5450,0.5450
2.7826,0.0132,0.5280,0.5280
2.7826,0.0332,0.5315,0.5315
2.8026,0.0532,0.5161,0.5161
2.8026,0.0732,0.5200,0.5200
2.8226,0.0932,0.5003,0.5003
2.8226,0.1132,0.5013,0.5013
2.8226,0.1332,0.5030,0.5030
2.8426,0.1532,0.4855,0.4855
2.8426,0.1732,0.4886,0.4886
2.8426,0.1932,0.4923,0.4923
2.8426,0.2132,0.4967,0.4967
2.8626,0.2332,0.4803,0.4803
2.8626,0.2532,0.4814,0.4814
2.8626,0.2732,0.4831,0.4831
2.8626,0.2932,0.4855,0.4855
2.8626,0.3132,0.4886,0.4886
2.8626,0.3332,0.4923,0.4923
2.8626,0.3532,0.4967,0.4967
2.8626,0.3732,0.5013,0.5013
2.8826,0.3932,0.4831,0.4831
2.8826,0.4132,0.4855,0.4855
2.8826,0.4332,0.4886,0.4886
2.8826,0.4532,0.4923,0.4923
2.8826,0.4732,0.4946,0.4946
2.8826,0.4932,0.4882,0.4882
2.8826,0.5132,0.4824,0.4824
2.8826,0.5332,0.4772,0.4772
2.8826,0.5532,0.4727,0.4727
2.8826,0.5732,0.4689,0.4689
2.8826,0.5932,0.4632,0.4632
2.8826,0.6132,0.4579,0.4579
2.8826,0.6332,0.4532,0.4532
2.8826,0.6532,0.4492,0.4492
2.8826,0.6732,0.4459,0.4459
2.8826,0.6932,0.4433,0.4433
2.9026,0.7132,0.4614,0.4614
2.9026,0.7332,0.4604,0.4604
2.9026,0.7532,0.4600,0.4600
2.9026,0.7732,0.4600,0.4600
2.9026,0.7932,0.4600,0.4600
2.9026,0.8132,0.4600,0.4600
2.9026,0.8332,0.4600,0.4600
2.9026,0.8532,0.4600,0.4600
2.9026,0.8732,0.4600,0.4600
2.9026,0.8932,0.4600,0.4600
2.9026,0.9132,0.4600,0.4600
2.9026,0.9332,0.4600,0.4600
