# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.1740,2.0595,0.3800,0.3800
-1.2140,2.0995,0.4200,0.4200
-1.2540,2.0995,0.4200,0.4200
-1.2940,2.0995,0.4200,0.4200
-1.3340,2.1395,0.4441,0.4441
-1.3740,2.1795,0.4200,0.4200
-1.4140,2.1795,0.3800,0.3800
-1.4540,2.2195,0.3418,0.3418
-1.4540,2.2595,0.3472,0.3472
-1.4940,2.2995,0.3176,0.3176
-1.4940,2.3395,0.3308,0.3308
-1.5340,2.3795,0.3079,0.3079
-1.5340,2.4195,0.3176,0.3176
-1.5740,2.4595,0.2940,0.2940
-1.5740,2.4995,0.3118,0.3118
-1.6140,2.5395,0.2940,0.2940
-1.6140,2.5795,0.3118,0.3118
-1.6540,2.6195,0.3000,0.3000
-1.6540,2.6595,0.3118,0.3118
-1.6940,2.6995,0.3252,0.3252
-1.6940,2.7395,0.3118,0.3118
-1.7340,2.7795,0.3308,0.3308
-1.7340,2.8195,0.3176,0.3176
-1.7340,2.8595,0.3079,0.3079
-1.7740,2.8995,0.3418,0.3418
-1.8140,2.9395,0.3800,0.3800
-1.8140,2.9795,0.3800,0.3800
-1.8540,3.0195,0.4200,0.4200
-1.8940,3.0595,0.4441,0.4441
-1.9340,3.0595,0.4367,0.4367
-1.9740,3.0995,0.4557,0.4557
-2.0140,3.0995,0.4367,0.4367
-2.0540,3.0995,0.4200,0.4200
-2.0940,3.1395,0.4215,0.4215
-2.1340,3.1395,0.4261,0.4261
-2.1740,3.1395,0.4261,0.4261
-2.2140,3.1395,0.4215,0.4215
-2.2540,3.1395,0.4200,0.4200
-2.2940,3.1395,0.4200,0.4200
-2.3340,3.1395,0.4060,0.4060
-2.3740,3.1395,0.3948,0.3948
-2.4140,3.1395,0.3866,0.3866
-2.4540,3.1395,0.3817,0.3817
-2.4940,3.1795,0.4200,0.4200
-2.5340,3.1795,0.4200,0.4200
-2.5740,3.1795,0.4215,0.4215
-2.6140,3.1795,0.4261,0.4261
-2.6540,3.1795,0.4337,0.4337
-2.6940,3.1795,0.4441,0.4441
-2.7340,3.1795,0.4571,0.4571
-2.7740,3.1795,0.4600,0.4600
-2.8140,3.1795,0.4600,0.4600
-2.8540,3.1795,0.4600,0.4600
-2.8940,3.1795,0.4600,0.4600
-2.9340,3.1795,0.4600,0.4600
-2.9740,3.1795,0.4600,0.4600
-3.0140,3.1795,0.4614,0.4614
-3.0540,3.1395,0.5053,0.5053
-3.0940,3.0995,0.5053,0.5053
-3.1340,3.0595,0.4727,0.4727
-3.1740,3.0195,0.4441,0.4441
-3.2140,2.9795,0.4200,0.4200
-3.2140,2.9395,0.4200,0.4200
-3.2540,2.8995,0.3800,0.3800
-3.2540,2.8595,0.3817,0.3817
-3.2540,2.8195,0.3866,0.3866
-3.2940,2.7795,0.3561,0.3561
-3.3340,2.7395,0.3308,0.3308
-3.3340,2.6995,0.3400,0.3400
-3.3340,2.6595,0.3400,0.3400
-3.3340,2.6195,0.3400,0.3400
-3.3340,2.5795,0.3400,0.3400
-3.3740,2.5395,0.3020,0.3020
-3.3740,2.4995,0.3079,0.3079
-3.3740,2.4595,0.3176,0.3176
-3.3740,2.4195,0.3308,0.3308
-3.3740,2.3795,0.3308,0.3308
-3.3740,2.3395,0.3176,0.3176
-3.3740,2.2995,0.3079,0.3079
-3.4140,2.2595,0.3000,0.3000
-3.4140,2.2195,0.3000,0.3000
-3.4140,2.1795,0.3000,0.3000
-3.4140,2.1395,0.3020,0.3020
-3.4140,2.0995,0.3079,0.3079
-3.4140,2.0595,0.3176,0.3176
-3.4140,2.0195,0.3079,0.3079
-3.4140,1.9795,0.3020,0.3020
-3.4140,1.9395,0.3000,0.3000
-3.4140,1.8995,0.3000,0.3000
-3.4540,1.8595,0.3000,0.3000
-3.4540,1.8195,0.3000,0.3000
-3.4540,1.7795,0.3000,0.3000
-3.4540,1.7395,0.3000,0.3000
-3.4540,1.6995,0.3020,0.3020
-3.4540,1.6595,0.3079,0.3079
-3.4540,1.6195,0.3079,0.3079
-3.4540,1.5795,0.3020,0.3020
-3.4540,1.5395,0.3000,0.3000
-3.4540,1.4995,0.3000,0.3000
-3.4540,1.4595,0.3000,0.3000
-3.4540,1.4195,0.3000,0.3000
-3.4940,1.3795,0.3176,0.3176
-3.4940,1.3395,0.3308,0.3308
-3.4940,1.2995,0.3400,0.3400
-3.4940,1.2595,0.3400,0.3400
-3.4940,1.2195,0.3400,0.3400
-3.4940,1.1795,0.3400,0.3400
-3.4940,1.1395,0.3400,0.3400
-3.4940,1.0995,0.3400,0.3400
-3.4940,1.0595,0.3400,0.3400
-3.4940,1.0195,0.3400,0.3400
-3.4940,0.9795,0.3400,0.3400
-3.4940,0.9395,0.3418,0.3418
-3.4940,0.8995,0.3472,0.3472
-3.4940,0.8595,0.3561,0.3561
-3.4940,0.8195,0.3682,0.3682
-3.5340,0.7795,0.3472,0.3472
-3.5340,0.7395,0.3561,0.3561
-3.5340,0.6995,0.3682,0.3682
-3.5340,0.6595,0.3800,0.3800
-3.5340,0.6195,0.3800,0.3800
-3.4940,0.5795,0.4200,0.4200
-3.4540,0.5395,0.4600,0.4600
-3.4140,0.4995,0.4441,0.4441
-3.3740,0.4595,0.4200,0.4200
-3.3340,0.4195,0.3800,0.3800
-3.2940,0.3795,0.3400,0.3400
-3.2540,0.3795,0.3400,0.3400
-3.2140,0.3395,0.3000,0.3000
-3.1740,0.3395,0.3000,0.3000
-3.1340,0.2995,0.2622,0.2622
-3.0940,0.2995,0.2688,0.2688
-3.0540,0.2995,0.2795,0.2795
-3.0140,0.2995,0.2940,0.2940
-2.9740,0.2995,0.3000,0.3000
-2.9340,0.2595,0.2600,0.2600
-2.8940,0.2595,0.2600,0.2600
-2.8540,0.2595,0.2622,0.2622
-2.8140,0.2595,0.2688,0.2688
-2.7740,0.2595,0.2688,0.2688
-2.7340,0.2595,0.2622,0.2622
-2.6940,0.2195,0.2600,0.2600
-2.6540,0.2195,0.2600,0.2600
-2.6140,0.2195,0.2600,0.2600
-2.5740,0.2195,0.2600,0.2600
-2.5340,0.2195,0.2600,0.2600
-2.4940,0.2195,0.2600,0.2600
-2.4540,0.2195,0.2600,0.2600
-2.4140,0.2195,0.2600,0.2600
-2.3740,0.2195,0.2600,0.2600
-2.3340,0.2195,0.2600,0.2600
-2.2940,0.2195,0.2600,0.2600
-2.2540,0.1795,0.2600,0.2600
-2.2140,0.1795,0.2600,0.2600
-2.1740,0.1795,0.2600,0.2600
-2.1340,0.1795,0.2600,0.2600
-2.0940,0.1795,0.2600,0.2600
-2.0540,0.1795,0.2622,0.2622
-2.0140,0.1795,0.2600,0.2600
-1.9740,0.1795,0.2600,0.2600
-1.9340,0.1795,0.2600,0.2600
-1.8940,0.1795,0.2600,0.2600
-1.8540,0.1395,0.2600,0.2600
-1.8140,0.1395,0.2600,0.2600
-1.7740,0.1395,0.2600,0.2600
-1.7340,0.1395,0.2622,0.2622
-1.6940,0.1395,0.2688,0.2688
