# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.0290,1.1728,0.3561,0.3561
-1.0290,1.1528,0.3512,0.3512
-1.0090,1.1328,0.3669,0.3669
-1.0090,1.1128,0.3617,0.3617
-1.0090,1.0928,0.3561,0.3561
-1.0090,1.0728,0.3512,0.3512
-1.0090,1.0528,0.3472,0.3472
-1.0090,1.0328,0.3441,0.3441
-0.9890,1.0128,0.3617,0.3617
-0.9890,0.9928,0.3561,0.3561
-0.9890,0.9728,0.3512,0.3512
-0.9890,0.9528,0.3472,0.3472
-0.9690,0.9328,0.3639,0.3639
-0.9690,0.9128,0.3617,0.3617
-0.9690,0.8928,0.3604,0.3604
-0.9690,0.8728,0.3561,0.3561
-0.9490,0.8528,0.3707,0.3707
-0.9490,0.8328,0.3669,0.3669
-0.9490,0.8128,0.3639,0.3639
-0.9490,0.7928,0.3617,0.3617
-0.9290,0.7728,0.3804,0.3804
-0.9290,0.7528,0.3754,0.3754
-0.9290,0.7328,0.3707,0.3707
-0.9290,0.7128,0.3669,0.3669
-0.9090,0.6928,0.3837,0.3837
-0.9090,0.6728,0.3808,0.3808
-0.8890,0.6528,0.3948,0.3948
-0.8890,0.6328,0.3903,0.3903
-0.8690,0.6128,0.4064,0.4064
-0.8690,0.5928,0.4036,0.4036
-0.8490,0.5728,0.4215,0.4215
-0.8290,0.5528,0.4404,0.4404
-0.8290,0.5328,0.4400,0.4400
-0.8090,0.5128,0.4600,0.4600
-0.7890,0.4928,0.4800,0.4800
-0.7690,0.4728,0.5000,0.5000
-0.7490,0.4528,0.5200,0.5200
-0.7290,0.4328,0.5400,0.5400
-0.7290,0.4128,0.5356,0.5356
-0.7090,0.3928,0.5512,0.5512
-0.6890,0.3928,0.5705,0.5705
-0.6690,0.3728,0.5841,0.5841
-0.6490,0.3528,0.5986,0.5986
-0.6290,0.3528,0.5896,0.5896
-0.6090,0.3328,0.5624,0.5624
-0.6090,0.3128,0.5450,0.5450
-0.6290,0.2928,0.5381,0.5381
-0.6490,0.2728,0.5325,0.5325
-0.6490,0.2528,0.5161,0.5161
-0.6490,0.2328,0.5000,0.5000
-0.6690,0.2128,0.4855,0.4855
-0.6690,0.1928,0.4657,0.4657
-0.6690,0.1728,0.4459,0.4459
-0.6690,0.1528,0.4261,0.4261
-0.6690,0.1328,0.4064,0.4064
-0.6690,0.1128,0.3866,0.3866
-0.6690,0.0928,0.3669,0.3669
-0.6690,0.0728,0.3472,0.3472
-0.6690,0.0528,0.3276,0.3276
-0.6490,0.0328,0.3045,0.3045
-0.5890,0.3328,0.5530,0.5530
-0.5690,0.3328,0.5440,0.5440
-0.5490,0.3328,0.5356,0.5356
-0.5290,0.3328,0.5277,0.5277
-0.5090,0.3328,0.5203,0.5203
-0.4890,0.3328,0.5135,0.5135
-0.4690,0.3328,0.5073,0.5073
-0.4490,0.3328,0.5017,0.5017
-0.4290,0.3328,0.4967,0.4967
-0.4090,0.3528,0.4946,0.4946
-0.3890,0.3528,0.4882,0.4882
-0.3690,0.3528,0.4824,0.4824
-0.3490,0.3528,0.4758,0.4758
-0.3290,0.3528,0.4692,0.4692
-0.3090,0.3528,0.4632,0.4632
-0.2890,0.3728,0.4385,0.4385
-0.2690,0.3728,0.4337,0.4337
-0.2490,0.3728,0.4295,0.4295
-0.2290,0.3728,0.4261,0.4261
-0.2090,0.3728,0.4235,0.4235
-0.1890,0.3728,0.4215,0.4215
-0.1690,0.3728,0.4204,0.4204
-0.1490,0.3728,0.4200,0.4200
-0.1290,0.3728,0.4200,0.4200
-0.1090,0.3728,0.4200,0.4200
-0.0890,0.3728,0.4200,0.4200
-0.0690,0.3728,0.4200,0.4200
-0.0490,0.3728,0.4200,0.4200
-0.0290,0.3728,0.4200,0.4200
-0.0090,0.3728,0.4200,0.4200
0.0110,0.3728,0.4200,0.4200
0.0310,0.3728,0.4204,0.4204
0.0510,0.3928,0.4016,0.4016
0.0710,0.3928,0.4036,0.4036
0.0910,0.3928,0.4064,0.4064
0.1110,0.3928,0.4099,0.4099
0.1310,0.3928,0.4142,0.4142
0.1510,0.3928,0.4192,0.4192
0.1710,0.3928,0.4250,0.4250
0.1910,0.3928,0.4295,0.4295
0.2110,0.3928,0.4337,0.4337
0.2310,0.3928,0.4385,0.4385
0.2510,0.3928,0.4385,0.4385
0.2710,0.3928,0.4337,0.4337
0.2910,0.3928,0.4295,0.4295
0.3110,0.3928,0.4261,0.4261
0.3310,0.3928,0.4235,0.4235
0.3510,0.3928,0.4215,0.4215
0.3710,0.3928,0.4204,0.4204
0.3910,0.4128,0.4385,0.4385
0.4110,0.4128,0.4337,0.4337
0.4310,0.4128,0.4295,0.4295
0.4510,0.4128,0.4261,0.4261
0.4710,0.4128,0.4235,0.4235
0.4910,0.4128,0.4215,0.4215
0.5110,0.4128,0.4204,0.4204
0.5310,0.4328,0.4385,0.4385
0.5510,0.4328,0.4337,0.4337
0.5710,0.4328,0.4295,0.4295
0.5910,0.4328,0.4261,0.4261
0.6110,0.4328,0.4235,0.4235
0.6310,0.4328,0.4215,0.4215
0.6510,0.4528,0.4404,0.4404
0.6710,0.4528,0.4400,0.4400
0.6910,0.4528,0.4400,0.4400
0.7110,0.4528,0.4385,0.4385
0.7310,0.4728,0.4532,0.4532
0.7510,0.4728,0.4492,0.4492
0.7710,0.4728,0.4459,0.4459
0.7910,0.4728,0.4433,0.4433
0.8110,0.4728,0.4415,0.4415
0.8310,0.4728,0.4404,0.4404
0.8510,0.4928,0.4579,0.4579
0.8710,0.4928,0.4532,0.4532
0.8910,0.4928,0.4492,0.4492
0.9110,0.4928,0.4459,0.4459
0.9310,0.4928,0.4433,0.4433
0.9510,0.4928,0.4415,0.4415
0.9710,0.5128,0.4604,0.4604
0.9910,0.5128,0.4600,0.4600
1.0110,0.5128,0.4600,0.4600
1.0310,0.5128,0.4579,0.4579
1.0510,0.5128,0.4532,0.4532
1.0710,0.5128,0.4492,0.4492
1.0910,0.5328,0.4657,0.4657
1.1110,0.5328,0.4632,0.4632
1.1310,0.5328,0.4614,0.4614
1.1510,0.5328,0.4604,0.4604
1.1710,0.5528,0.4800,0.4800
1.1910,0.5528,0.4772,0.4772
1.2110,0.5528,0.4727,0.4727
1.2310,0.5528,0.4689,0.4689
1.2510,0.5528,0.4657,0.4657
1.2710,0.5528,0.4632,0.4632
1.2910,0.5528,0.4614,0.4614
1.3110,0.5528,0.4579,0.4579
1.3310,0.5528,0.4532,0.4532
1.3510,0.5528,0.4492,0.4492
1.3710,0.5728,0.4657,0.4657
1.3910,0.5728,0.4632,0.4632
1.4110,0.5728,0.4614,0.4614
1.4310,0.5728,0.4604,0.4604
1.4510,0.5728,0.4600,0.4600
1.4710,0.5728,0.4600,0.4600
1.4910,0.5728,0.4579,0.4579
1.5110,0.5728,0.4532,0.4532
1.5310,0.5728,0.4492,0.4492
1.5510,0.5928,0.4657,0.4657
1.5710,0.5928,0.4632,0.4632
1.5910,0.5928,0.4614,0.4614
1.6110,0.5928,0.4604,0.4604
1.6310,0.5928,0.4600,0.4600
1.6510,0.5928,0.4600,0.4600
1.6710,0.5928,0.4600,0.4600
1.6910,0.5928,0.4600,0.4600
1.7110,0.5928,0.4600,0.4600
1.7310,0.5928,0.4600,0.4600
1.7510,0.6128,0.4800,0.4800
1.7710,0.5928,0.4600,0.4600
1.7910,0.5928,0.4604,0.4604
1.8110,0.5928,0.4614,0.4614
1.8310,0.5728,0.4433,0.4433
1.8510,0.5728,0.4459,0.4459
1.8710,0.5528,0.4295,0.4295
1.8910,0.5528,0.4337,0.4337
1.9110,0.5328,0.4192,0.4192
1.9310,0.5328,0.4250,0.4250
1.9510,0.5128,0.4099,0.4099
1.9710,0.4928,0.3948,0.3948
1.9910,0.4928,0.4000,0.4000
2.0110,0.4728,0.3870,0.3870
2.0310,0.4728,0.3940,0.3940
2.0510,0.4528,0.3833,0.3833
2.0710,0.4528,0.3919,0.3919
2.0910,0.4328,0.3808,0.3808
2.1110,0.4328,0.3870,0.3870
2.1310,0.4328,0.3940,0.3940
2.1510,0.4128,0.3808,0.3808
2.1710,0.3928,0.3682,0.3682
2.1910,0.3928,0.3754,0.3754
2.2110,0.3728,0.3617,0.3617
2.2310,0.3728,0.3682,0.3682
2.2510,0.3528,0.3569,0.3569
2.2710,0.3328,0.3472,0.3472
2.2910,0.3328,0.3565,0.3565
2.3110,0.3128,0.3494,0.3494
2.3310,0.3128,0.3604,0.3604
2.3510,0.2928,0.3561,0.3561
2.3710,0.2928,0.3686,0.3686
2.3910,0.2928,0.3665,0.3665
2.4110,0.2728,0.3720,0.3720
2.4310,0.2728,0.3604,0.3604
2.4510,0.2528,0.3665,0.3665
2.4710,0.2528,0.3565,0.3565
2.4910,0.2328,0.3652,0.3652
2.5110,0.2328,0.3565,0.3565
2.5310,0.2128,0.3652,0.3652
2.5510,0.2128,0.3569,0.3569
2.5710,0.2128,0.3494,0.3494
2.5910,0.1928,0.3617,0.3617
2.6110,0.1928,0.3561,0.3561
2.6310,0.1928,0.3512,0.3512
2.6510,0.1728,0.3669,0.3669
2.6710,0.1728,0.3617,0.3617
2.6910,0.1528,0.3754,0.3754
2.7110,0.1528,0.3707,0.3707
2.7310,0.1328,0.3866,0.3866
2.7510,0.1328,0.3837,0.3837
2.7710,0.1128,0.4016,0.4016
2.7910,0.0928,0.4204,0.4204
2.8110,0.0928,0.4200,0.4200
2.8310,0.0728,0.4400,0.4400
2.8310,0.0528,0.4600,0.4600
2.8510,0.0328,0.4800,0.4800
2.8710,0.0128,0.5000,0.5000
2.8910,-0.0072,0.5200,0.5200
2.9110,-0.0272,0.5400,0.5400
2.9110,-0.0472,0.5600,0.5600
2.9310,-0.0672,0.5803,0.5803
2.9510,-0.0872,0.6000,0.6000
2.9710,-0.1072,0.5800,0.5800
2.9910,-0.1272,0.5600,0.5600
3.0110,-0.1472,0.5400,0.5400
3.0110,-0.1672,0.5200,0.5200
3.0310,-0.1872,0.5000,0.5000
3.0510,-0.2072,0.4800,0.4800
3.0710,-0.2272,0.4604,0.4604
3.0910,-0.2472,0.4415,0.4415
3.1110,-0.2672,0.4235,0.4235
3.1310,-0.2872,0.4064,0.4064
3.1510,-0.3072,0.3903,0.3903
3.1710,-0.3072,0.3948,0.3948
3.1910,-0.3272,0.3808,0.3808
3.2110,-0.3272,0.3866,0.3866
3.2310,-0.3472,0.3707,0.3707
3.2510,-0.3472,0.3754,0.3754
3.2710,-0.3672,0.3617,0.3617
3.2910,-0.3672,0.3682,0.3682
3.3110,-0.3672,0.3754,0.3754
3.3310,-0.3872,0.3652,0.3652
3.3510,-0.3872,0.3741,0.3741
3.3710,-0.3872,0.3833,0.3833
3.3910,-0.4072,0.3741,0.3741
3.4110,-0.4072,0.3833,0.3833
3.4310,-0.4272,0.3741,0.3741
3.4510,-0.4272,0.3837,0.3837
3.4710,-0.4272,0.3940,0.3940
3.4910,-0.4472,0.3883,0.3883
3.5110,-0.4672,0.3837,0.3837
3.5310,-0.4672,0.3940,0.3940
3.5510,-0.4872,0.3883,0.3883
3.5710,-0.4872,0.3841,0.3841
3.5910,-0.5072,0.3883,0.3883
3.6110,-0.5272,0.3940,0.3940
3.6310,-0.5272,0.3837,0.3837
3.6510,-0.5472,0.3919,0.3919
3.6710,-0.5472,0.3833,0.3833
3.6910,-0.5672,0.3919,0.3919
3.7110,-0.5672,0.3833,0.3833
3.7310,-0.5872,0.3919,0.3919
3.7510,-0.5872,0.3833,0.3833
3.7710,-0.6072,0.3940,0.3940
3.7910,-0.6072,0.3870,0.3870
3.8110,-0.6072,0.3808,0.3808
3.8310,-0.6272,0.3940,0.3940
3.8510,-0.6272,0.3870,0.3870
3.8710,-0.6472,0.4000,0.4000
3.8910,-0.6472,0.3948,0.3948
3.9110,-0.6672,0.4099,0.4099
3.9310,-0.6672,0.4060,0.4060
3.9510,-0.6872,0.4192,0.4192
3.9710,-0.6872,0.4142,0.4142
3.9910,-0.7072,0.4295,0.4295
4.0110,-0.7272,0.4459,0.4459
4.0310,-0.7272,0.4433,0.4433
4.0510,-0.7472,0.4614,0.4614
4.0710,-0.7472,0.4604,0.4604
4.0910,-0.7672,0.4800,0.4800
4.1110,-0.7672,0.4800,0.4800
4.1310,-0.7872,0.5000,0.5000
4.1510,-0.7872,0.5000,0.5000
4.1710,-0.8072,0.5200,0.5200
4.1910,-0.8072,0.5200,0.5200
4.2110,-0.8072,0.5200,0.5200
4.2310,-0.8072,0.5200,0.5200
4.2510,-0.7872,0.5000,0.5000
4.2710,-0.7872,0.5000,0.5000
4.2910,-0.7872,0.5003,0.5003
4.3110,-0.7872,0.5013,0.5013
4.3310,-0.7872,0.5030,0.5030
4.3510,-0.7872,0.5053,0.5053
4.3710,-0.7872,0.5083,0.5083
4.3910,-0.7872,0.5119,0.5119
4.4110,-0.7872,0.5161,0.5161
4.4310,-0.7672,0.5017,0.5017
4.4510,-0.7672,0.5073,0.5073
4.4710,-0.7672,0.5119,0.5119
4.4910,-0.7672,0.5161,0.5161
4.5110,-0.7672,0.5210,0.5210
4.5310,-0.7672,0.5264,0.5264
4.5510,-0.7672,0.5325,0.5325
4.5710,-0.7672,0.5391,0.5391
4.5910,-0.7672,0.5456,0.5456
4.6110,-0.7672,0.5512,0.5512
4.6310,-0.7672,0.5478,0.5478
4.6510,-0.7472,0.5462,0.5462
4.6710,-0.7472,0.5539,0.5539
4.6910,-0.7472,0.5551,0.5551
4.7110,-0.7472,0.5512,0.5512
4.7310,-0.7472,0.5456,0.5456
4.7510,-0.7472,0.5403,0.5403
4.7710,-0.7472,0.5356,0.5356
4.7910,-0.7472,0.5315,0.5315
4.8110,-0.7272,0.5456,0.5456
4.8310,-0.7272,0.5403,0.5403
4.8510,-0.7272,0.5356,0.5356
4.8710,-0.7272,0.5315,0.5315
4.8910,-0.7072,0.5478,0.5478
4.9110,-0.7072,0.5450,0.5450
4.9310,-0.7072,0.5403,0.5403
4.9510,-0.6872,0.5551,0.5551
4.9710,-0.6872,0.5512,0.5512
4.9910,-0.6672,0.5675,0.5675
5.0110,-0.6472,0.5841,0.5841
5.0310,-0.6472,0.5791,0.5791
5.0510,-0.6272,0.5847,0.5847
5.0710,-0.6072,0.5627,0.5627
5.0910,-0.5872,0.5412,0.5412
5.1110,-0.5672,0.5203,0.5203
5.1110,-0.5472,0.5200,0.5200
5.1310,-0.5272,0.4967,0.4967
5.1310,-0.5072,0.4923,0.4923
5.1310,-0.4872,0.4886,0.4886
5.1510,-0.4672,0.4657,0.4657
5.1510,-0.4472,0.4632,0.4632
5.1510,-0.4272,0.4614,0.4614
5.1510,-0.4072,0.4604,0.4604
5.1510,-0.3872,0.4600,0.4600
5.1510,-0.3672,0.4579,0.4579
5.1710,-0.3472,0.4337,0.4337
5.1710,-0.3272,0.4295,0.4295
5.1510,-0.3072,0.4459,0.4459
5.1510,-0.2872,0.4433,0.4433
5.1710,-0.2672,0.4215,0.4215
5.1710,-0.2472,0.4192,0.4192
5.1710,-0.2272,0.4142,0.4142
5.1710,-0.2072,0.4099,0.4099
5.1710,-0.1872,0.4064,0.4064
5.1710,-0.1672,0.4036,0.4036
5.1710,-0.1472,0.4016,0.4016
5.1710,-0.1272,0.4004,0.4004
5.1710,-0.1072,0.4000,0.4000
5.1710,-0.0872,0.3948,0.3948
5.1710,-0.0672,0.3903,0.3903
5.1710,-0.0472,0.3866,0.3866
5.1710,-0.0272,0.3837,0.3837
5.1510,-0.0072,0.3754,0.3754
5.1510,0.0128,0.3682,0.3682
5.1510,0.0328,0.3617,0.3617
5.1510,0.0528,0.3561,0.3561
5.1510,0.0728,0.3512,0.3512
5.1510,0.0928,0.3472,0.3472
5.1510,0.1128,0.3441,0.3441
5.1510,0.1328,0.3418,0.3418
5.1510,0.1528,0.3368,0.3368
5.1510,0.1728,0.3317,0.3317
5.1510,0.1928,0.3276,0.3276
5.1510,0.2128,0.3243,0.3243
5.1510,0.2328,0.3219,0.3219
5.1310,0.2528,0.3005,0.3005
5.1310,0.2728,0.3000,0.3000
5.1310,0.2928,0.3000,0.3000
5.1310,0.3128,0.3000,0.3000
5.1310,0.3328,0.3000,0.3000
5.1310,0.3528,0.3000,0.3000
5.1310,0.3728,0.3000,0.3000
5.1310,0.3928,0.3005,0.3005
5.1310,0.4128,0.3020,0.3020
5.1310,0.4328,0.3045,0.3045
5.1310,0.4528,0.3079,0.3079
5.1110,0.4728,0.2929,0.2929
5.1110,0.4928,0.2985,0.2985
5.1110,0.5128,0.3005,0.3005
5.1110,0.5328,0.3020,0.3020
5.1110,0.5528,0.3045,0.3045
5.1110,0.5728,0.3079,0.3079
5.1110,0.5928,0.3123,0.3123
5.1110,0.6128,0.3176,0.3176
5.1110,0.6328,0.3219,0.3219
5.1110,0.6528,0.3243,0.3243
5.1110,0.6728,0.3219,0.3219
5.1110,0.6928,0.3205,0.3205
5.1110,0.7128,0.3176,0.3176
5.1110,0.7328,0.3123,0.3123
5.0910,0.7528,0.3243,0.3243
5.0910,0.7728,0.3243,0.3243
5.0910,0.7928,0.3219,0.3219
5.0910,0.8128,0.3205,0.3205
5.0910,0.8328,0.3200,0.3200
5.0910,0.8528,0.3200,0.3200
5.0710,0.8728,0.3276,0.3276
5.0710,0.8928,0.3317,0.3317
5.0710,0.9128,0.3276,0.3276
5.0710,0.9328,0.3243,0.3243
5.0710,0.9528,0.3219,0.3219
5.0510,0.9728,0.3317,0.3317
5.0510,0.9928,0.3368,0.3368
5.0510,1.0128,0.3368,0.3368
5.0510,1.0328,0.3317,0.3317
5.0510,1.0528,0.3276,0.3276
5.0310,1.0728,0.3317,0.3317
5.0310,1.0928,0.3368,0.3368
5.0310,1.1128,0.3368,0.3368
5.0310,1.1328,0.3317,0.3317
5.0310,1.1528,0.3276,0.3276
5.0110,1.1728,0.3317,0.3317
5.0110,1.1928,0.3368,0.3368
5.0110,1.2128,0.3405,0.3405
5.0110,1.2328,0.3368,0.3368
4.9910,1.2528,0.3276,0.3276
4.9910,1.2728,0.3317,0.3317
4.9910,1.2928,0.3368,0.3368
4.9910,1.3128,0.3400,0.3400
4.9910,1.3328,0.3368,0.3368
4.9710,1.3528,0.3219,0.3219
4.9710,1.3728,0.3243,0.3243
4.9710,1.3928,0.3276,0.3276
4.9710,1.4128,0.3317,0.3317
4.9710,1.4328,0.3368,0.3368
4.9510,1.4528,0.3238,0.3238
4.9510,1.4728,0.3276,0.3276
4.9510,1.4928,0.3317,0.3317
4.9510,1.5128,0.3368,0.3368
4.9510,1.5328,0.3405,0.3405
4.9510,1.5528,0.3368,0.3368
4.9510,1.5728,0.3317,0.3317
4.9310,1.5928,0.3276,0.3276
4.9310,1.6128,0.3317,0.3317
4.9310,1.6328,0.3368,0.3368
4.9310,1.6528,0.3405,0.3405
4.9310,1.6728,0.3400,0.3400
4.9310,1.6928,0.3368,0.3368
4.9110,1.7128,0.3317,0.3317
4.9110,1.7328,0.3368,0.3368
4.9110,1.7528,0.3418,0.3418
4.9110,1.7728,0.3418,0.3418
4.9110,1.7928,0.3405,0.3405
4.9110,1.8128,0.3400,0.3400
4.8910,1.8328,0.3368,0.3368
4.8910,1.8528,0.3418,0.3418
4.8910,1.8728,0.3441,0.3441
4.8910,1.8928,0.3441,0.3441
4.8910,1.9128,0.3418,0.3418
4.8710,1.9328,0.3368,0.3368
4.8710,1.9528,0.3427,0.3427
4.8710,1.9728,0.3472,0.3472
4.8710,1.9928,0.3472,0.3472
4.8710,2.0128,0.3441,0.3441
4.8510,2.0328,0.3418,0.3418
4.8510,2.0528,0.3441,0.3441
4.8510,2.0728,0.3472,0.3472
4.8510,2.0928,0.3512,0.3512
4.8510,2.1128,0.3472,0.3472
4.8310,2.1328,0.3418,0.3418
4.8310,2.1528,0.3441,0.3441
4.8310,2.1728,0.3472,0.3472
4.8310,2.1928,0.3512,0.3512
4.8110,2.2128,0.3368,0.3368
4.8110,2.2328,0.3427,0.3427
4.8110,2.2528,0.3472,0.3472
4.8110,2.2728,0.3512,0.3512
4.8110,2.2928,0.3512,0.3512
4.7910,2.3128,0.3418,0.3418
4.7910,2.3328,0.3441,0.3441
4.7910,2.3528,0.3472,0.3472
4.7910,2.3728,0.3512,0.3512
4.7710,2.3928,0.3368,0.3368
4.7710,2.4128,0.3427,0.3427
4.7710,2.4328,0.3472,0.3472
4.7710,2.4528,0.3512,0.3512
4.7710,2.4728,0.3512,0.3512
4.7510,2.4928,0.3418,0.3418
4.7510,2.5128,0.3441,0.3441
4.7510,2.5328,0.3472,0.3472
4.7510,2.5528,0.3512,0.3512
4.7510,2.5728,0.3512,0.3512
4.7310,2.5928,0.3427,0.3427
4.7310,2.6128,0.3472,0.3472
4.7310,2.6328,0.3512,0.3512
4.7310,2.6528,0.3512,0.3512
4.7310,2.6728,0.3472,0.3472
4.7310,2.6928,0.3441,0.3441
4.7310,2.7128,0.3418,0.3418
4.7110,2.7328,0.3561,0.3561
4.7110,2.7528,0.3512,0.3512
4.7110,2.7728,0.3472,0.3472
4.7110,2.7928,0.3441,0.3441
4.6910,2.8128,0.3472,0.3472
4.6910,2.8328,0.3512,0.3512
4.6910,2.8528,0.3512,0.3512
4.6910,2.8728,0.3472,0.3472
4.6910,2.8928,0.3441,0.3441
4.6710,2.9128,0.3512,0.3512
4.6710,2.9328,0.3561,0.3561
4.6710,2.9528,0.3600,0.3600
4.6710,2.9728,0.3561,0.3561
4.6710,2.9928,0.3512,0.3512
4.6510,3.0128,0.3561,0.3561
4.6510,3.0328,0.3604,0.3604
4.6510,3.0528,0.3561,0.3561
4.6510,3.0728,0.3512,0.3512
4.6510,3.0928,0.3472,0.3472
4.6310,3.1128,0.3512,0.3512
4.6310,3.1328,0.3561,0.3561
4.6310,3.1528,0.3561,0.3561
4.6310,3.1728,0.3512,0.3512
4.6110,3.1928,0.3472,0.3472
4.6110,3.2128,0.3512,0.3512
4.6110,3.2328,0.3561,0.3561
4.6110,3.2528,0.3604,0.3604
4.5910,3.2728,0.3472,0.3472
4.5910,3.2928,0.3512,0.3512
4.5910,3.3128,0.3561,0.3561
4.5910,3.3328,0.3617,0.3617
4.5910,3.3528,0.3561,0.3561
4.5710,3.3728,0.3561,0.3561
4.5710,3.3928,0.3617,0.3617
4.5710,3.4128,0.3639,0.3639
4.5710,3.4328,0.3617,0.3617
4.5510,3.4528,0.3617,0.3617
4.5510,3.4728,0.3669,0.3669
4.5510,3.4928,0.3669,0.3669
4.5510,3.5128,0.3617,0.3617
4.5510,3.5328,0.3561,0.3561
4.5310,3.5528,0.3639,0.3639
4.5310,3.5728,0.3669,0.3669
4.5310,3.5928,0.3617,0.3617
4.5310,3.6128,0.3561,0.3561
4.5110,3.6328,0.3617,0.3617
4.5110,3.6528,0.3669,0.3669
4.5110,3.6728,0.3617,0.3617
4.4910,3.6928,0.3561,0.3561
4.4910,3.7128,0.3604,0.3604
4.4910,3.7328,0.3617,0.3617
4.4910,3.7528,0.3639,0.3639
4.4710,3.7728,0.3472,0.3472
4.4710,3.7928,0.3512,0.3512
4.4710,3.8128,0.3561,0.3561
4.4710,3.8328,0.3617,0.3617
4.4710,3.8528,0.3617,0.3617
4.4510,3.8728,0.3561,0.3561
4.4510,3.8928,0.3617,0.3617
4.4510,3.9128,0.3669,0.3669
4.4310,3.9328,0.3569,0.3569
4.4310,3.9528,0.3652,0.3652
4.4310,3.9728,0.3707,0.3707
4.4310,3.9928,0.3669,0.3669
4.4310,4.0128,0.3617,0.3617
4.4110,4.0328,0.3754,0.3754
4.4110,4.0528,0.3707,0.3707
4.4110,4.0728,0.3669,0.3669
4.4110,4.0928,0.3617,0.3617
4.3910,4.1128,0.3754,0.3754
4.3910,4.1328,0.3682,0.3682
4.3910,4.1528,0.3617,0.3617
4.3910,4.1728,0.3561,0.3561
4.3710,4.1928,0.3707,0.3707
4.3710,4.2128,0.3669,0.3669
4.3710,4.2328,0.3639,0.3639
4.3510,4.2528,0.3808,0.3808
4.3510,4.2728,0.3754,0.3754
4.3510,4.2928,0.3707,0.3707
4.3310,4.3128,0.3866,0.3866
4.3310,4.3328,0.3808,0.3808
4.3310,4.3528,0.3754,0.3754
4.3310,4.3728,0.3707,0.3707
4.3110,4.3928,0.3866,0.3866
4.3110,4.4128,0.3837,0.3837
4.3110,4.4328,0.3817,0.3817
4.2910,4.4528,0.4004,0.4004
4.2710,4.4728,0.4192,0.4192
4.2710,4.4928,0.4142,0.4142
4.2510,4.5128,0.4295,0.4295
4.2310,4.5328,0.4459,0.4459
4.2110,4.5328,0.4657,0.4657
4.1910,4.5528,0.4831,0.4831
4.1710,4.5528,0.5030,0.5030
4.1510,4.5728,0.5213,0.5213
4.1310,4.5928,0.5403,0.5403
4.1110,4.5928,0.5450,0.5450
4.0910,4.6128,0.5264,0.5264
4.0710,4.6128,0.5203,0.5203
4.0510,4.6128,0.5135,0.5135
4.0310,4.6128,0.5073,0.5073
4.0110,4.6128,0.5017,0.5017
3.9910,4.5928,0.4906,0.4906
3.9710,4.5928,0.4814,0.4814
3.9510,4.5928,0.4727,0.4727
3.9310,4.5928,0.4646,0.4646
3.9110,4.5928,0.4571,0.4571
3.8910,4.5728,0.4314,0.4314
