# x_m,y_m,w_tr_right_m,w_tr_left_m
3.8282,0.7661,0.5579,0.5579
3.8282,0.7861,0.5515,0.5515
3.8482,0.8061,0.5648,0.5648
3.8482,0.8261,0.5597,0.5597
3.8482,0.8461,0.5551,0.5551
3.8682,0.8661,0.5708,0.5708
3.8682,0.8861,0.5675,0.5675
3.8882,0.9061,0.5847,0.5847
3.8882,0.9261,0.5826,0.5826
3.8882,0.9461,0.5812,0.5812
3.9082,0.9661,0.6003,0.6003
3.9082,0.9861,0.6000,0.6000
3.9282,1.0061,0.6200,0.6200
3.9282,1.0261,0.6200,0.6200
3.9282,1.0461,0.6200,0.6200
3.9282,1.0661,0.6200,0.6200
3.9482,1.0861,0.6400,0.6400
3.9482,1.1061,0.6400,0.6400
3.9482,1.1261,0.6400,0.6400
3.9482,1.1461,0.6400,0.6400
3.9482,1.1661,0.6400,0.6400
3.9482,1.1861,0.6400,0.6400
3.9282,1.2061,0.6200,0.6200
3.9282,1.2261,0.6200,0.6200
3.9282,1.2461,0.6200,0.6200
3.9282,1.2661,0.6200,0.6200
3.9282,1.2861,0.6203,0.6203
3.9282,1.3061,0.6211,0.6211
3.9082,1.3261,0.6026,0.6026
3.9082,1.3461,0.6046,0.6046
3.9082,1.3661,0.6071,0.6071
3.9082,1.3861,0.6102,0.6102
3.9082,1.4061,0.6139,0.6139
3.8882,1.4261,0.5986,0.5986
3.8882,1.4461,0.6034,0.6034
3.8882,1.4661,0.6088,0.6088
3.8882,1.4861,0.6139,0.6139
3.8882,1.5061,0.6181,0.6181
3.8882,1.5261,0.6228,0.6228
3.8682,1.5461,0.6088,0.6088
3.8682,1.5661,0.6147,0.6147
3.8682,1.5861,0.6211,0.6211
3.8682,1.6061,0.6280,0.6280
3.8682,1.6261,0.6338,0.6338
3.8482,1.6461,0.6211,0.6211
3.8482,1.6661,0.6280,0.6280
3.8482,1.6861,0.6335,0.6335
3.8482,1.7061,0.6376,0.6376
3.8482,1.7261,0.6422,0.6422
3.8282,1.7461,0.6280,0.6280
3.8282,1.7661,0.6335,0.6335
3.8282,1.7861,0.6376,0.6376
3.8282,1.8061,0.6422,0.6422
3.8082,1.8261,0.6280,0.6280
3.8082,1.8461,0.6335,0.6335
3.8082,1.8661,0.6376,0.6376
3.7882,1.8861,0.6228,0.6228
3.7882,1.9061,0.6280,0.6280
3.7882,1.9261,0.6335,0.6335
3.7682,1.9461,0.6181,0.6181
3.7682,1.9661,0.6228,0.6228
3.7682,1.9861,0.6280,0.6280
3.7482,2.0061,0.6139,0.6139
3.7482,2.0261,0.6181,0.6181
3.7482,2.0461,0.6228,0.6228
3.7482,2.0661,0.6280,0.6280
3.7282,2.0861,0.6147,0.6147
3.7282,2.1061,0.6211,0.6211
3.7282,2.1261,0.6280,0.6280
3.7082,2.1461,0.6147,0.6147
3.7082,2.1661,0.6211,0.6211
3.6882,2.1861,0.6088,0.6088
3.6882,2.2061,0.6139,0.6139
3.6882,2.2261,0.6181,0.6181
3.6882,2.2461,0.6228,0.6228
3.6682,2.2661,0.6088,0.6088
3.6682,2.2861,0.6147,0.6147
3.6682,2.3061,0.6211,0.6211
3.6482,2.3261,0.6088,0.6088
3.6482,2.3461,0.6147,0.6147
3.6482,2.3661,0.6211,0.6211
3.6282,2.3861,0.6088,0.6088
3.6282,2.4061,0.6139,0.6139
3.6282,2.4261,0.6181,0.6181
3.6082,2.4461,0.6034,0.6034
3.6082,2.4661,0.6088,0.6088
3.6082,2.4861,0.6139,0.6139
3.6082,2.5061,0.6181,0.6181
3.5882,2.5261,0.6034,0.6034
3.5882,2.5461,0.6088,0.6088
3.5882,2.5661,0.6147,0.6147
3.5882,2.5861,0.6155,0.6155
3.5682,2.6061,0.6088,0.6088
3.5682,2.6261,0.6139,0.6139
3.5682,2.6461,0.6094,0.6094
3.5682,2.6661,0.6023,0.6023
3.5482,2.6861,0.6088,0.6088
3.5482,2.7061,0.6088,0.6088
