-2.8662691,4.6202140,2.5337832,0.5742861
-2.8619677,4.6112641,2.5019019,0.5935239
-2.8576121,4.6023366,2.4700206,0.6128007
-2.8532008,4.5934329,2.4381392,0.6321136
-2.8487323,4.5845542,2.4062579,0.6514586
-2.8442050,4.5757021,2.3743766,0.6708308
-2.8396174,4.5668777,2.3424952,0.6902240
-2.8349680,4.5580826,2.3106139,0.7096309
-2.8302553,4.5493180,2.2787326,0.7290430
-2.8254777,4.5405853,2.2468512,0.7484506
-2.8206338,4.5318860,2.2149699,0.7678428
-2.8157220,4.5232213,2.1830886,0.7872074
-2.8107409,4.5145925,2.1512072,0.8065307
-2.8056887,4.5060012,2.1193259,0.8257979
-2.8005642,4.4974486,2.0874446,0.8449929
-2.7953657,4.4889361,2.0555632,0.8640979
-2.7900917,4.4804650,2.0236819,0.8830941
-2.7847408,4.4720368,1.9918006,0.9019610
-2.7793113,4.4636528,1.9599192,0.9206771
-2.7738018,4.4553143,1.9280379,0.9392192
-2.7682107,4.4470227,1.8961566,0.9575629
-2.7625366,4.4387794,1.8642752,0.9756826
-2.7567779,4.4305857,1.8323939,0.9935515
-2.7509331,4.4224430,1.8005126,1.0111413
-2.7450006,4.4143527,1.7686312,1.0284228
-2.7389790,4.4063161,1.7367499,1.0453659
-2.7328668,4.3983346,1.7048686,1.0619392
-2.7266623,4.3904095,1.6729872,1.0781108
-2.7203642,4.3825423,1.6411059,1.0938478
-2.7139708,4.3747342,1.6092246,1.1091170
-2.7074807,4.3669867,1.5773432,1.1238845
-2.7008924,4.3593011,1.5454619,1.1381162
-2.6943794,4.3518759,1.5416833,1.1258450
-2.6879084,4.3446604,1.5594262,1.0936095
-2.6813492,4.3375008,1.5771690,1.0614463
-2.6747038,4.3303957,1.5949119,1.0294019
-2.6679744,4.3233438,1.6126548,0.9975180
-2.6611629,4.3163437,1.6303976,0.9658319
-2.6542715,4.3093939,1.6481405,0.9343766
-2.6473022,4.3024931,1.6658834,0.9031813
-2.6402570,4.2956398,1.6836262,0.8722709
-2.6331381,4.2888327,1.7013691,0.8416671
-2.6259474,4.2820703,1.7191120,0.8113878
-2.6186871,4.2753514,1.7368548,0.7814479
-2.6113592,4.2686744,1.7545977,0.7518590
-2.6039658,4.2620380,1.7723406,0.7226302
-2.5965089,4.2554408,1.7900834,0.6937677
-2.5889906,4.2488813,1.8078263,0.6652756
-2.5814129,4.2423583,1.8255692,0.6371556
-2.5737780,4.2358702,1.8433120,0.6094073
-2.5660878,4.2294158,1.8610549,0.5820285
-2.5583445,4.2229935,1.8787978,0.5550155
-2.5505500,4.2166021,1.8965406,0.5283628
-2.5427065,4.2102400,1.9142835,0.5020636
-2.5348160,4.2039060,1.9320264,0.4761098
-2.5268806,4.1975986,1.9497692,0.4504923
-2.5189024,4.1913164,1.9675121,0.4252008
-2.5108833,4.1850581,1.9852550,0.4002243
-2.5028255,4.1788221,2.0029979,0.3755509
-2.4947310,4.1726072,2.0207407,0.3511679
-2.4866019,4.1664120,2.0384836,0.3270620
-2.4784402,4.1602350,2.0562265,0.3032196
-2.4702480,4.1540748,2.0739693,0.2796263
-2.4620274,4.1479301,2.0917122,0.2562675
-2.4537804,4.1417994,2.1094551,0.2331280
-2.4457171,4.1358348,2.1071732,0.2134585
-2.4377596,4.1299748,2.0926515,0.1959170
-2.4297825,4.1241240,2.0781298,0.1784883
-2.4217869,4.1182814,2.0636081,0.1611682
-2.4137740,4.1124457,2.0490864,0.1439520
-2.4057451,4.1066160,2.0345647,0.1268350
-2.3977015,4.1007909,2.0200431,0.1098124
-2.3896442,4.0949695,2.0055214,0.0928794
-2.3815746,4.0891504,1.9909997,0.0760308
-2.3734939,4.0833326,1.9764780,0.0592618
-2.3654033,4.0775149,1.9619563,0.0425672
-2.3573040,4.0716962,1.9474347,0.0259419
-2.3491973,4.0658753,1.9329130,0.0093808
-2.3410843,4.0600511,1.9183913,-0.0071210
-2.3329662,4.0542224,1.9038696,-0.0235686
-2.3248445,4.0483881,1.8893479,-0.0399671
-2.3167201,4.0425470,1.8748263,-0.0563212
-2.3085944,4.0366980,1.8603046,-0.0726359
-2.3004685,4.0308399,1.8457829,-0.0889158
-2.2923438,4.0249716,1.8312612,-0.1051654
-2.2842214,4.0190920,1.8167395,-0.1213894
-2.2761025,4.0131999,1.8022179,-0.1375919
-2.2679885,4.0072940,1.7876962,-0.1537771
-2.2598804,4.0013734,1.7731745,-0.1699489
-2.2517795,3.9954369,1.7586528,-0.1861112
-2.2436870,3.9894832,1.7441311,-0.2022674
-2.2356042,3.9835113,1.7296094,-0.2184209
-2.2275323,3.9775200,1.7150878,-0.2345747
-2.2194725,3.9715081,1.7005661,-0.2507317
-2.2114261,3.9654745,1.6860444,-0.2668942
-2.2033942,3.9594181,1.6715227,-0.2830646
-2.1953780,3.9533377,1.6570010,-0.2992447
-2.1873789,3.9472322,1.6424794,-0.3154360
-2.1793980,3.9411004,1.6279577,-0.3316397
-2.1714315,3.9349373,1.6142345,-0.3474524
-2.1634733,3.9287359,1.6025071,-0.3623253
-2.1555376,3.9225053,1.5907798,-0.3773067
-2.1476260,3.9162448,1.5790524,-0.3924046
-2.1397402,3.9099537,1.5673251,-0.4076264
-2.1318817,3.9036314,1.5555977,-0.4229795
-2.1240523,3.8972773,1.5438704,-0.4384709
-2.1162534,3.8908906,1.5321431,-0.4541071
-2.1084868,3.8844707,1.5204157,-0.4698946
-2.1007541,3.8780169,1.5086884,-0.4858392
-2.0930568,3.8715286,1.4969610,-0.5019465
-2.0853967,3.8650051,1.4852337,-0.5182216
-2.0777753,3.8584458,1.4735063,-0.5346693
-2.0701943,3.8518500,1.4617790,-0.5512936
-2.0626553,3.8452169,1.4500517,-0.5680983
-2.0551599,3.8385461,1.4383243,-0.5850866
-2.0477097,3.8318367,1.4265970,-0.6022611
-2.0403064,3.8250882,1.4148696,-0.6196236
-2.0329516,3.8182998,1.4031423,-0.6371756
-2.0256469,3.8114710,1.3914149,-0.6549175
-2.0183940,3.8046010,1.3796876,-0.6728492
-2.0111944,3.7976892,1.3679603,-0.6909698
-2.0040498,3.7907349,1.3562329,-0.7092773
-1.9969618,3.7837375,1.3445056,-0.7277691
-1.9899321,3.7766963,1.3327782,-0.7464414
-1.9829622,3.7696106,1.3210509,-0.7652896
-1.9760538,3.7624798,1.3093235,-0.7843077
-1.9692086,3.7553033,1.2975962,-0.8034888
-1.9624280,3.7480803,1.2858689,-0.8228248
-1.9557139,3.7408101,1.2741415,-0.8423062
-1.9490677,3.7334922,1.2624142,-0.8619224
-1.9424911,3.7261259,1.2506868,-0.8816611
-1.9359858,3.7187105,1.2389595,-0.9015089
-1.9295533,3.7112453,1.2272321,-0.9214506
-1.9231899,3.7037231,1.2162619,-0.9407477
-1.9167036,3.6959085,1.2330616,-0.9335712
-1.9102981,3.6880406,1.2498613,-0.9263580
-1.9039729,3.6801206,1.2666611,-0.9191168
-1.8977279,3.6721498,1.2834608,-0.9118561
-1.8915625,3.6641293,1.3002605,-0.9045842
-1.8854764,3.6560603,1.3170602,-0.8973089
-1.8794693,3.6479440,1.3338600,-0.8900380
-1.8735408,3.6397816,1.3506597,-0.8827787
-1.8676905,3.6315742,1.3674594,-0.8755383
-1.8619182,3.6233231,1.3842591,-0.8683235
-1.8562234,3.6150294,1.4010589,-0.8611407
-1.8506057,3.6066944,1.4178586,-0.8539964
-1.8450649,3.5983192,1.4346583,-0.8468965
-1.8396005,3.5899050,1.4514580,-0.8398466
-1.8342123,3.5814529,1.4682578,-0.8328524
-1.8288997,3.5729643,1.4850575,-0.8259190
-1.8236626,3.5644402,1.5018572,-0.8190514
-1.8185005,3.5558818,1.5186569,-0.8122544
-1.8134131,3.5472904,1.5354567,-0.8055325
-1.8083999,3.5386671,1.5522564,-0.7988900
-1.8034608,3.5300131,1.5690561,-0.7923311
-1.7985952,3.5213296,1.5858558,-0.7858596
-1.7938028,3.5126178,1.6026556,-0.7794792
-1.7890834,3.5038788,1.6194553,-0.7731936
-1.7844364,3.4951139,1.6362550,-0.7670060
-1.7798617,3.4863242,1.6530547,-0.7609196
-1.7753587,3.4775110,1.6698545,-0.7549376
-1.7709272,3.4686754,1.6866542,-0.7490628
-1.7665667,3.4598186,1.7034539,-0.7432979
-1.7622770,3.4509417,1.7202536,-0.7376457
-1.7580577,3.4420460,1.7370534,-0.7321087
-1.7539084,3.4331327,1.7538531,-0.7266893
-1.7498287,3.4242030,1.7706528,-0.7213897
-1.7456848,3.4149571,1.7904287,-0.7174617
-1.7415915,3.4056430,1.8107214,-0.7136530
-1.7375719,3.3963134,1.8310142,-0.7097328
-1.7336254,3.3869687,1.8513069,-0.7057047
-1.7297513,3.3776092,1.8715996,-0.7015724
-1.7259490,3.3682353,1.8918924,-0.6973396
-1.7222179,3.3588476,1.9121851,-0.6930101
-1.7185573,3.3494462,1.9324778,-0.6885874
-1.7149667,3.3400318,1.9527705,-0.6840754
-1.7114455,3.3306046,1.9730633,-0.6794775
-1.7079930,3.3211651,1.9933560,-0.6747975
-1.7046085,3.3117136,2.0136487,-0.6700389
-1.7012916,3.3022507,2.0339415,-0.6652053
-1.6980415,3.2927766,2.0542342,-0.6603001
-1.6948576,3.2832918,2.0745269,-0.6553269
-1.6917394,3.2737967,2.0948196,-0.6502889
-1.6886861,3.2642917,2.1151124,-0.6451895
-1.6856973,3.2547772,2.1354051,-0.6400320
-1.6827722,3.2452536,2.1556978,-0.6348196
-1.6799102,3.2357212,2.1759905,-0.6295554
-1.6771108,3.2261807,2.1962833,-0.6242425
-1.6743733,3.2166322,2.2165760,-0.6188839
-1.6716970,3.2070762,2.2368687,-0.6134825
-1.6690814,3.1975132,2.2571615,-0.6080411
-1.6665259,3.1879435,2.2774542,-0.6025625
-1.6640298,3.1783675,2.2977469,-0.5970494
-1.6615926,3.1687856,2.3180396,-0.5915044
-1.6592135,3.1591983,2.3383324,-0.5859299
-1.6568920,3.1496059,2.3586251,-0.5803284
-1.6546274,3.1400089,2.3789178,-0.5747023
-1.6524192,3.1304076,2.3992106,-0.5690538
-1.6502666,3.1208024,2.4195033,-0.5633850
-1.6481188,3.1109594,2.4348788,-0.5590883
-1.6460248,3.1010969,2.4499187,-0.5548158
-1.6439877,3.0912310,2.4649587,-0.5504733
-1.6420069,3.0813618,2.4799986,-0.5460632
-1.6400818,3.0714896,2.4950386,-0.5415880
-1.6382119,3.0616144,2.5100785,-0.5370500
-1.6363966,3.0517363,2.5251185,-0.5324517
-1.6346354,3.0418554,2.5401584,-0.5277953
-1.6329276,3.0319719,2.5551984,-0.5230833
-1.6312728,3.0220860,2.5702383,-0.5183179
-1.6296703,3.0121976,2.5852783,-0.5135013
-1.6281196,3.0023070,2.6003182,-0.5086359
-1.6266202,2.9924143,2.6153582,-0.5037237
-1.6251714,2.9825195,2.6303981,-0.4987670
-1.6237727,2.9726229,2.6454381,-0.4937677
-1.6224235,2.9627245,2.6604780,-0.4887281
-1.6211233,2.9528244,2.6755180,-0.4836501
-1.6198715,2.9429229,2.6905579,-0.4785356
-1.6186675,2.9330200,2.7055979,-0.4733866
-1.6175108,2.9231157,2.7206378,-0.4682050
-1.6164008,2.9132104,2.7356778,-0.4629926
-1.6153369,2.9033040,2.7507177,-0.4577512
-1.6143186,2.8933967,2.7657577,-0.4524824
-1.6133454,2.8834887,2.7807976,-0.4471880
-1.6124165,2.8735799,2.7958376,-0.4418696
-1.6115316,2.8636707,2.8108775,-0.4365287
-1.6106900,2.8537610,2.8259175,-0.4311669
-1.6098911,2.8438511,2.8409574,-0.4257856
-1.6091345,2.8339410,2.8559974,-0.4203862
-1.6084194,2.8240309,2.8710373,-0.4149702
-1.6077454,2.8141208,2.8860773,-0.4095387
-1.6071077,2.8041418,2.9016446,-0.4035517
-1.6065095,2.7941490,2.9173193,-0.3974189
-1.6059513,2.7841563,2.9329941,-0.3912505
-1.6054322,2.7741639,2.9486688,-0.3850485
-1.6049518,2.7641716,2.9643436,-0.3788149
-1.6045094,2.7541794,2.9800183,-0.3725517
-1.6041042,2.7441873,2.9956931,-0.3662607
-1.6037357,2.7341954,3.0113679,-0.3599436
-1.6034032,2.7242035,3.0270426,-0.3536022
-1.6031060,2.7142117,3.0427174,-0.3472383
-1.6028436,2.7042200,3.0583921,-0.3408534
-1.6026152,2.6942282,3.0740669,-0.3344491
-1.6024202,2.6842365,3.0897416,-0.3280269
-1.6022580,2.6742448,3.1054164,-0.3215883
-1.6021280,2.6642530,3.1210911,-0.3151346
-1.6020293,2.6542612,3.1367659,-0.3086672
-1.6019615,2.6442693,3.1524406,-0.3021873
-1.6019239,2.6342773,3.1681154,-0.2956962
-1.6019158,2.6242853,3.1837901,-0.2891951
-1.6019366,2.6142931,3.1994649,-0.2826851
-1.6019856,2.6043007,3.2151396,-0.2761672
-1.6020621,2.5943082,3.2308144,-0.2696424
-1.6021656,2.5843155,3.2464891,-0.2631117
-1.6022954,2.5743226,3.2621639,-0.2565761
-1.6024508,2.5643295,3.2778386,-0.2500362
-1.6026312,2.5543361,3.2935134,-0.2434930
-1.6028359,2.5443425,3.3091881,-0.2369473
-1.6030644,2.5343486,3.3248629,-0.2303996
-1.6033158,2.5243544,3.3405376,-0.2238508
-1.6035897,2.5143599,3.3562124,-0.2173014
-1.6038853,2.5043650,3.3718872,-0.2107519
-1.6042009,2.4944039,3.3897807,-0.2051062
-1.6045368,2.4844429,3.4077095,-0.1994687
-1.6048926,2.4744814,3.4256384,-0.1938258
-1.6052678,2.4645191,3.4435673,-0.1881784
-1.6056616,2.4545562,3.4614961,-0.1825272
-1.6060737,2.4445924,3.4794250,-0.1768729
-1.6065034,2.4346276,3.4973539,-0.1712164
-1.6069502,2.4246618,3.5152828,-0.1655582
-1.6074136,2.4146948,3.5332116,-0.1598990
-1.6078929,2.4047266,3.5511405,-0.1542396
-1.6083877,2.3947570,3.5690694,-0.1485804
-1.6088974,2.3847860,3.5869982,-0.1429222
-1.6094215,2.3748134,3.6049271,-0.1372655
-1.6099593,2.3648392,3.6228560,-0.1316109
-1.6105104,2.3548632,3.6407849,-0.1259588
-1.6110742,2.3448853,3.6587137,-0.1203099
-1.6116502,2.3349055,3.6766426,-0.1146645
-1.6122377,2.3249237,3.6945715,-0.1090233
-1.6128364,2.3149396,3.7125004,-0.1033866
-1.6134455,2.3049534,3.7304292,-0.0977549
-1.6140645,2.2949647,3.7483581,-0.0921287
-1.6146930,2.2849736,3.7662870,-0.0865083
-1.6153303,2.2749800,3.7842158,-0.0808941
-1.6159759,2.2649837,3.8021447,-0.0752866
-1.6166293,2.2549846,3.8200736,-0.0696861
-1.6172898,2.2449827,3.8380025,-0.0640930
-1.6179571,2.2349778,3.8559313,-0.0585076
-1.6186304,2.2249699,3.8738602,-0.0529303
-1.6193093,2.2149588,3.8917891,-0.0473613
-1.6199931,2.2049445,3.9097179,-0.0418011
-1.6206814,2.1949281,3.9267312,-0.0361382
-1.6213704,2.1849526,3.9146738,-0.0269405
-1.6220623,2.1749739,3.9026164,-0.0177620
-1.6227562,2.1649924,3.8905590,-0.0085995
-1.6234511,2.1550083,3.8785016,0.0005499
-1.6241462,2.1450221,3.8664442,0.0096892
-1.6248404,2.1350339,3.8543868,0.0188214
-1.6255328,2.1250441,3.8423294,0.0279496
-1.6262225,2.1150530,3.8302720,0.0370767
-1.6269086,2.1050609,3.8182146,0.0462056
-1.6275900,2.0950680,3.8061572,0.0553393
-1.6282659,2.0850747,3.7940998,0.0644808
-1.6289354,2.0750813,3.7820424,0.0736329
-1.6295974,2.0650881,3.7699850,0.0827985
-1.6302511,2.0550953,3.7579276,0.0919806
-1.6308955,2.0451034,3.7458702,0.1011819
-1.6315296,2.0351124,3.7338128,0.1104054
-1.6321526,2.0251229,3.7217554,0.1196537
-1.6327634,2.0151350,3.7096980,0.1289297
-1.6333613,2.0051491,3.6976406,0.1382362
-1.6339451,1.9951655,3.6855832,0.1475758
-1.6345140,1.9851844,3.6735258,0.1569513
-1.6350670,1.9752062,3.6614684,0.1663652
-1.6356033,1.9652312,3.6494110,0.1758202
-1.6361217,1.9552596,3.6373536,0.1853189
-1.6366215,1.9452918,3.6252962,0.1948638
-1.6371017,1.9353281,3.6132388,0.2044574
-1.6375613,1.9253687,3.6011814,0.2141021
-1.6379994,1.9154140,3.5891240,0.2238003
-1.6384151,1.9054643,3.5770666,0.2335543
-1.6388074,1.8955198,3.5650092,0.2433663
-1.6391754,1.8855809,3.5529518,0.2532386
-1.6395258,1.8754159,3.5405478,0.2602060
-1.6398496,1.8652418,3.5281198,0.2670561
-1.6401455,1.8550751,3.5156919,0.2739978
-1.6404129,1.8449165,3.5032639,0.2810346
-1.6406510,1.8347666,3.4908360,0.2881700
-1.6408593,1.8246260,3.4784081,0.2954077
-1.6410370,1.8144955,3.4659801,0.3027515
-1.6411834,1.8043756,3.4535522,0.3102048
-1.6412980,1.7942671,3.4411242,0.3177716
-1.6413801,1.7841704,3.4286963,0.3254555
-1.6414289,1.7740864,3.4162683,0.3332605
-1.6414438,1.7640156,3.4038404,0.3411903
-1.6414242,1.7539588,3.3914124,0.3492488
-1.6413693,1.7439164,3.3789845,0.3574399
-1.6412786,1.7338892,3.3665566,0.3657677
-1.6411513,1.7238779,3.3541286,0.3742361
-1.6409868,1.7138830,3.3417007,0.3828491
-1.6407844,1.7039053,3.3292727,0.3916109
-1.6405434,1.6939453,3.3168448,0.4005254
-1.6402632,1.6840037,3.3044168,0.4095969
-1.6399432,1.6740812,3.2919889,0.4188293
-1.6395826,1.6641784,3.2795610,0.4282270
-1.6391808,1.6542959,3.2671330,0.4377941
-1.6387371,1.6444345,3.2547051,0.4475347
-1.6382508,1.6345947,3.2422771,0.4574531
-1.6377213,1.6247771,3.2298492,0.4675534
-1.6371480,1.6149826,3.2174212,0.4778399
-1.6365300,1.6052116,3.2049933,0.4883166
-1.6358669,1.5954648,3.1925653,0.4989878
-1.6351579,1.5857429,3.1801374,0.5098576
-1.6343624,1.5755510,3.1668158,0.5149514
-1.6334869,1.5650563,3.1528930,0.5163200
-1.6325569,1.5545948,3.1389703,0.5180140
-1.6315730,1.5441684,3.1250475,0.5200404
-1.6305354,1.5337790,3.1111247,0.5224065
-1.6294448,1.5234282,3.0972019,0.5251209
-1.6283015,1.5131180,3.0832791,0.5281927
-1.6271060,1.5028501,3.0693564,0.5316320
-1.6258588,1.4926263,3.0554336,0.5354497
-1.6245603,1.4824484,3.0415108,0.5396577
-1.6232109,1.4723183,3.0275880,0.5442692
-1.6218112,1.4622378,3.0136653,0.5492981
-1.6203615,1.4522087,2.9997425,0.5547597
-1.6188623,1.4422327,2.9858197,0.5606705
-1.6173141,1.4323118,2.9718969,0.5670483
-1.6157173,1.4224476,2.9579741,0.5739125
-1.6140723,1.4126421,2.9440514,0.5812838
-1.6123797,1.4028969,2.9301286,0.5891846
-1.6106399,1.3932141,2.9162058,0.5976391
-1.6088533,1.3835952,2.9022830,0.6066734
-1.6070203,1.3740422,2.8883602,0.6163156
-1.6051415,1.3645569,2.8744375,0.6265960
-1.6032173,1.3551410,2.8605147,0.6375472
-1.6012481,1.3457965,2.8465919,0.6492044
-1.5992344,1.3365250,2.8326691,0.6616056
-1.5971766,1.3273284,2.8187464,0.6747917
-1.5950752,1.3182086,2.8048236,0.6888068
-1.5929306,1.3091673,2.7909008,0.7036986
-1.5904110,1.2988661,2.7725264,0.7135529
-1.5876551,1.2879682,2.7517811,0.7209918
-1.5848385,1.2771966,2.7310358,0.7291950
-1.5819635,1.2665538,2.7102905,0.7382152
-1.5790325,1.2560422,2.6895452,0.7481103
-1.5760475,1.2456639,2.6687999,0.7589441
-1.5730110,1.2354214,2.6480546,0.7707868
-1.5699253,1.2253170,2.6273093,0.7837160
-1.5667924,1.2153531,2.6065640,0.7978178
-1.5636148,1.2055319,2.5858187,0.8131871
-1.5603948,1.1958559,2.5650734,0.8299299
-1.5571345,1.1863273,2.5443281,0.8481636
-1.5538363,1.1769484,2.5235828,0.8680194
-1.5505024,1.1677217,2.5028375,0.8896437
-1.5471351,1.1586495,2.4820922,0.9132001
-1.5437367,1.1497340,2.4613469,0.9388724
-1.5403095,1.1409776,2.4406016,0.9668669
-1.5368557,1.1323828,2.4198563,0.9974159
-1.5333776,1.1239517,2.3991110,1.0307819
-1.5298774,1.1156867,2.3783657,1.0672615
-1.5263575,1.1075902,2.3576204,1.1071916
-1.5228202,1.0996645,2.3368751,1.1509549
-1.5192676,1.0919120,2.3161298,1.1989880
-1.5143820,1.0815788,2.2776190,1.2339093
-1.5093888,1.0713910,2.2379744,1.2630747
-1.5043732,1.0615137,2.1983298,1.2864283
-1.4993363,1.0519312,2.1586852,1.3030410
-1.4942794,1.0426279,2.1190406,1.3119978
-1.4892037,1.0335882,2.0793960,1.3124229
-1.4841104,1.0247966,2.0397514,1.3035082
-1.4790007,1.0162374,2.0001068,1.2845414
-1.4738758,1.0078951,1.9604622,1.2549343
-1.4687370,0.9997541,1.9208176,1.2142489
-1.4635855,0.9917987,1.8811730,1.1622211
-1.4584225,0.9840134,1.8415284,1.0987794
-1.4532492,0.9763825,1.8018838,1.0240591
-1.4480668,0.9688906,1.7622392,0.9384101
-1.4428766,0.9615219,1.7225945,0.8423982
-1.4376798,0.9542609,1.6829499,0.7368008
-1.4321438,0.9466358,1.6792593,0.6767798
-1.4264025,0.9388344,1.6964045,0.6405099
-1.4206390,0.9311036,1.7135497,0.5972395
-1.4148437,0.9234225,1.7306949,0.5478073
