0.6654890,-5.8797154,4.1630540
0.8615157,-5.9139832,4.3243762
1.0560654,-5.9500362,4.3561510
1.2512766,-5.9886493,4.2532821
1.4444539,-6.0292890,4.0355626
1.6383598,-6.0718954,3.8088289
1.8329790,-6.1147432,3.5733231
2.0265902,-6.1546520,3.3605006
2.2235938,-6.1889443,3.1580823
2.4202246,-6.2134515,2.9898708
2.6195249,-6.2253811,2.8314150
2.8182586,-6.2215327,2.6876677
3.0175531,-6.1986329,2.5277275
3.2087890,-6.1549786,2.3591665
3.3991888,-6.0837416,2.1115632
3.5717718,-5.9820205,1.7987085
3.7114043,-5.8455836,1.5641758
3.8097498,-5.6786018,1.7509654
3.8861363,-5.5032196,1.5724621
3.9294690,-5.3085047,1.6315465
3.9356501,-5.1049004,1.7658289
3.9098888,-4.9109914,1.9602966
3.8605143,-4.7164504,2.1658843
3.7962081,-4.5274721,2.3825698
3.7234247,-4.3409593,2.6161156
3.6496133,-4.1567874,2.8027280
3.5806764,-3.9677541,2.5479881
3.5286940,-3.7732543,2.2921151
3.5057370,-3.5796674,2.0200513
3.5231214,-3.3847747,1.6285901
3.5845021,-3.2001826,1.5717240
3.6777915,-3.0235341,1.7448452
3.7944960,-2.8670311,1.9967279
3.9291563,-2.7184090,2.2567897
4.0719480,-2.5754404,2.5204482
4.2139953,-2.4351976,2.7751007
4.3527778,-2.2910621,2.9887247
4.4826214,-2.1412952,3.1241352
4.6017795,-1.9818528,3.2133900
4.7052845,-1.8166287,3.2851192
4.7965852,-1.6399643,3.3511868
4.8721823,-1.4593783,3.4275907
4.9362165,-1.2683771,3.4985402
4.9870569,-1.0758203,3.5560464
5.0275308,-0.8793625,3.5894438
5.0586487,-0.6848474,3.6048875
5.0835740,-0.4872734,3.5061565
5.1030489,-0.2917188,3.3963479
5.1177758,-0.0925954,3.2754914
5.1261310,0.1037764,3.1275204
5.1256388,0.3050395,2.9686221
5.1132044,0.5042516,2.7848041
5.0843231,0.7068371,2.5923207
5.0393648,0.8935385,2.3937360
4.9694271,1.0815324,2.2373556
4.8829546,1.2569796,2.1174551
4.7756940,1.4179925,2.0815961
4.6406429,1.5586963,2.0918938
4.4770327,1.6818815,2.1086266
4.3032941,1.7767249,2.1179784
4.1157168,1.8502005,2.1126833
3.9232264,1.9003871,2.0910319
3.7236211,1.9281806,2.0396734
3.5278229,1.9307564,1.9705709
3.3261464,1.9034022,1.9059774
3.1390693,1.8433013,1.8454299
2.9697663,1.7478982,1.7932192
2.8233037,1.6152858,1.7629315
2.7142454,1.4534161,2.1481462
2.6199291,1.2804402,2.4740682
2.5198496,1.1039132,2.7025477
2.4106841,0.9366934,2.7721875
2.2842047,0.7750728,2.6590475
2.1472999,0.6356994,2.4815767
1.9933742,0.5228827,2.3517392
1.8132658,0.4364138,2.3837131
1.6261550,0.3810268,2.5094698
1.4274962,0.3418620,2.6876417
1.2297032,0.3120466,2.8981014
1.0297890,0.2815138,2.9743675
0.8340023,0.2434937,2.9365636
0.6466406,0.1921642,2.7223376
0.4601490,0.1194628,2.5222440
0.2866897,0.0288928,2.2880639
0.1271414,-0.0853149,2.0053006
-0.0076860,-0.2305366,1.9427774
-0.1173127,-0.3996363,2.1957365
-0.2131526,-0.5717940,2.4634956
-0.3061904,-0.7485819,2.7300177
-0.4002661,-0.9243454,2.9955029
-0.5011737,-1.0964606,2.9132529
-0.6138644,-1.2605557,2.8681701
-0.7400312,-1.4127238,2.8899106
-0.8805852,-1.5555986,3.1025876
-1.0258692,-1.6907555,3.2886564
-1.1688094,-1.8260975,3.3710281
-1.3046291,-1.9705890,3.1752649
-1.4256126,-2.1261601,3.1740140
-1.5307264,-2.2928291,3.1991951
-1.6219201,-2.4704590,3.2339207
-1.6989230,-2.6531196,3.2947102
-1.7640236,-2.8397613,3.3719980
-1.8198232,-3.0333132,3.4500497
-1.8649491,-3.2253169,3.4431535
-1.9009790,-3.4222569,3.3996900
-1.9262123,-3.6195382,3.2747223
-1.9394387,-3.8192294,3.1542051
-1.9387445,-4.0171814,3.0377973
-1.9217676,-4.2179070,2.9023895
-1.8877012,-4.4113251,2.7531198
-1.8333715,-4.6032537,2.5602872
-1.7573836,-4.7866639,2.4832862
-1.6602463,-4.9565394,2.4738265
-1.5411580,-5.1135772,2.4917574
-1.4009480,-5.2552579,2.5024880
-1.2451255,-5.3747901,2.5009586
-1.0720731,-5.4730094,2.5691253
-0.8869511,-5.5505592,2.7025379
-0.6993040,-5.6114784,2.8924949
-0.5064699,-5.6628982,3.0776918
-0.3126278,-5.7072834,3.2556366
-0.1171652,-5.7463369,3.4342512
0.0781133,-5.7814420,3.6135855
0.2745803,-5.8146344,3.7961754
0.4706360,-5.8470460,3.8794459
0.6654890,-5.8797154,4.1630540
