0.6577065,-5.9297569,4.1832944
0.8542696,-5.9635341,4.1122547
1.0493003,-5.9991489,3.9850265
1.2450889,-6.0377267,3.8024857
1.4385248,-6.0788092,3.6022266
1.6326418,-6.1221234,3.3934883
1.8278892,-6.1655148,3.1749838
2.0218001,-6.2050651,2.9850576
2.2195811,-6.2377960,2.8071748
2.4169973,-6.2590807,2.6652838
2.6169710,-6.2654974,2.5383587
2.8158034,-6.2533017,2.4324429
3.0136777,-6.2184940,2.3329604
3.2016690,-6.1592112,2.2369846
3.3845528,-6.0680150,2.1106678
3.5447082,-5.9467014,1.9492549
3.6718953,-5.7980605,1.7407818
3.7643725,-5.6291172,1.6037369
3.8367771,-5.4508169,1.6111042
3.8785659,-5.2569127,1.7564770
3.8866649,-5.0540642,1.9583770
3.8657657,-4.8538104,2.1794896
3.8243939,-4.6594438,2.3781496
3.7692220,-4.4659070,2.5594454
3.7084034,-4.2754719,2.6632042
3.6488751,-4.0833798,2.6402377
3.6005570,-3.8915009,2.4483778
3.5730101,-3.6877350,2.2983257
3.5767564,-3.4881853,2.1446952
3.6072109,-3.3022119,1.9371889
3.6578653,-3.1178801,1.9852608
3.7428610,-2.9377413,2.1857259
3.8564808,-2.7657164,2.3928554
3.9827014,-2.6120485,2.5753442
4.1197345,-2.4633053,2.7727622
4.2570183,-2.3203077,2.9815904
4.3954738,-2.1722993,3.1715745
4.5247000,-2.0240628,3.3416326
4.6464264,-1.8685701,3.4780352
4.7570160,-1.7072038,3.4035756
4.8553418,-1.5346670,3.3674766
4.9397132,-1.3512309,3.3806051
5.0076164,-1.1630264,3.3680967
5.0615610,-0.9703461,3.3533922
5.1031588,-0.7747020,3.3413075
5.1344861,-0.5788705,3.3323171
5.1577379,-0.3828829,3.3213091
5.1744008,-0.1861118,3.2567279
5.1840093,0.0116773,3.1824604
5.1844268,0.2128941,3.1000040
5.1724397,0.4124528,2.9950802
5.1448140,0.6118124,2.8816798
5.0979022,0.8098380,2.7375558
5.0304453,1.0005370,2.5631716
4.9499055,1.1715690,2.3832438
4.8565613,1.3368413,2.2527378
4.7344965,1.4990851,2.1590754
4.5919750,1.6371361,2.0933882
4.4286339,1.7545902,2.0418584
4.2506496,1.8483953,1.9979211
4.0622716,1.9177122,1.9654066
3.8688054,1.9611486,1.9354414
3.6666384,1.9772239,1.9207495
3.4701349,1.9614046,1.9126397
3.2758180,1.9083438,1.9321079
3.0983045,1.8154899,1.9771985
2.9512186,1.6892558,2.1105614
2.8277866,1.5398106,2.3968228
2.7077092,1.3783959,2.7001604
2.5914432,1.2210732,2.9580098
2.4683692,1.0577632,3.0941896
2.3432017,0.9028321,3.1491323
2.2026622,0.7531696,3.0679553
2.0545832,0.6255827,3.0090950
1.8987891,0.5207090,2.9861256
1.7216188,0.4329080,2.9838379
1.5265979,0.3625685,3.0021020
1.3342488,0.3116390,3.1420496
1.1359570,0.2680223,3.1701086
0.9431927,0.2250770,3.0526094
0.7475398,0.1690130,2.9185245
0.5637296,0.0971893,2.8070900
0.3907445,0.0099130,2.7331685
0.2234445,-0.0923769,2.6789048
0.0639003,-0.2148163,2.6350614
-0.0768532,-0.3543235,2.6201806
-0.2000346,-0.5103655,2.7432102
-0.3107428,-0.6782039,2.9220998
-0.4136501,-0.8488115,3.1340839
-0.5165924,-1.0207513,3.3213791
-0.6219233,-1.1893027,3.4928763
-0.7334374,-1.3555287,3.6335380
-0.8512344,-1.5170896,3.7849164
-0.9734364,-1.6725291,3.9279139
-1.0993643,-1.8254456,4.0259555
-1.2259890,-1.9789316,3.8257981
-1.3482375,-2.1340366,3.6435587
-1.4640837,-2.2946625,3.4930027
-1.5720769,-2.4640224,3.3676038
-1.6669530,-2.6363828,3.2694308
-1.7509296,-2.8167334,3.1832318
-1.8232145,-3.0050124,3.1057742
-1.8809419,-3.1938884,3.0422182
-1.9258017,-3.3897392,2.9816306
-1.9555729,-3.5866797,2.9300757
-1.9695895,-3.7865102,2.8816295
-1.9662241,-3.9857856,2.8381719
-1.9434813,-4.1858009,2.7973993
-1.9012521,-4.3764754,2.7582538
-1.8345697,-4.5685278,2.7168242
-1.7471308,-4.7465419,2.6897830
-1.6408936,-4.9108731,2.6782401
-1.5166845,-5.0643585,2.6842665
-1.3758658,-5.2051934,2.7499438
-1.2232307,-5.3285890,2.8858496
-1.0566464,-5.4386337,3.0161478
-0.8790998,-5.5348358,3.1357638
-0.6983481,-5.6150111,3.2435121
-0.5100901,-5.6833725,3.3527233
-0.3190843,-5.7400958,3.4641161
-0.1249135,-5.7877218,3.5883791
0.0695450,-5.8280456,3.7191978
0.2661664,-5.8639568,3.8671824
0.4624474,-5.8972336,3.9365105
0.6577065,-5.9297569,4.1832944
