2.0684696,8.6711978,3.2970340
1.9764677,8.4967443,3.3907769
1.8885837,8.3191284,3.4831727
1.8036773,8.1389143,3.5722792
1.7232703,7.9587047,3.6568812
1.6469410,7.7756731,3.7378103
1.5749950,7.5885435,3.8156448
1.5092730,7.4009583,3.8895005
1.4493785,7.2116256,3.9600240
1.3946990,7.0185018,4.0287582
1.3464089,6.8263364,4.0936782
1.3032573,6.6313823,4.1570547
1.2654808,6.4357849,4.2182909
1.2326770,6.2392107,4.2772562
1.2045785,6.0421008,4.3352467
1.1807921,5.8440134,4.3907040
1.1610859,5.6460264,4.4454259
1.1450458,5.4473256,4.4981079
1.1324195,5.2482821,4.5483150
1.1229665,5.0503197,4.5964494
1.1162113,4.8501154,4.6391458
1.1118436,4.6520357,4.6793111
1.1094659,4.4533423,4.7151918
1.1091394,4.2548207,4.7473136
1.1111370,4.0559628,4.7781009
1.1156665,3.8569711,4.8081859
1.1226542,3.6582776,4.8083981
1.1320830,3.4592863,4.7865369
1.1439292,3.2607493,4.7183123
1.1583062,3.0623672,4.6494814
1.1754277,2.8636643,4.5800878
1.1953660,2.6659969,4.5072117
1.2183969,2.4682238,4.4315839
1.2446386,2.2707402,4.3527249
1.2741513,2.0740906,4.2676569
1.3071608,1.8776041,4.1798219
1.3436702,1.6820085,4.0859554
1.3838575,1.4870018,3.9881757
1.4278197,1.2928424,3.8874167
1.4757207,1.0995903,3.7815248
1.5277341,0.9074503,3.6740611
1.5841145,0.7165306,3.5635978
1.6451776,0.5270134,3.5228928
1.7110990,0.3394920,3.3381148
