-1.3274479,2.3555168,4.0778911,-0.0393501
-1.3261294,2.3455398,4.0650831,-0.0365263
-1.3248150,2.3355652,4.0522751,-0.0337004
-1.3235043,2.3255930,4.0394671,-0.0308718
-1.3221971,2.3156234,4.0266592,-0.0280405
-1.3208931,2.3056566,4.0138512,-0.0252060
-1.3195921,2.2956926,4.0010432,-0.0223681
-1.3182938,2.2857318,3.9882353,-0.0195265
-1.3169978,2.2757741,3.9754273,-0.0166808
-1.3157040,2.2658198,3.9626193,-0.0138307
-1.3144121,2.2558691,3.9498113,-0.0109760
-1.3131218,2.2459221,3.9370034,-0.0081163
-1.3118327,2.2359788,3.9241954,-0.0052513
-1.3105448,2.2260396,3.9113874,-0.0023807
-1.3092576,2.2161046,3.8985794,0.0004958
-1.3079709,2.2061738,3.8857715,0.0033786
-1.3066844,2.1962475,3.8729635,0.0062680
-1.3053980,2.1863259,3.8601555,0.0091643
-1.3041112,2.1764090,3.8473475,0.0120678
-1.3028238,2.1664970,3.8345396,0.0149789
-1.3015356,2.1565901,3.8217316,0.0178979
-1.3002462,2.1466884,3.8089236,0.0208251
-1.2989555,2.1367922,3.7961156,0.0237609
-1.2976631,2.1269015,3.7833077,0.0267056
-1.2963688,2.1170165,3.7704997,0.0296595
-1.2950723,2.1071373,3.7576917,0.0326230
-1.2937733,2.0972642,3.7448837,0.0355964
-1.2924716,2.0873973,3.7320758,0.0385800
-1.2911668,2.0775366,3.7192678,0.0415743
-1.2898588,2.0676825,3.7064598,0.0445795
-1.2885472,2.0578349,3.6936519,0.0475961
-1.2872317,2.0479942,3.6808439,0.0506242
-1.2859122,2.0381604,3.6680359,0.0536644
-1.2845883,2.0283338,3.6552279,0.0567169
-1.2832485,2.0184315,3.6428489,0.0610747
-1.2818829,2.0083849,3.6312567,0.0678267
-1.2805113,1.9983464,3.6196645,0.0746081
-1.2791332,1.9883163,3.6080722,0.0814201
-1.2777479,1.9782949,3.5964800,0.0882642
-1.2763547,1.9682825,3.5848878,0.0951415
-1.2749529,1.9582794,3.5732955,0.1020533
-1.2735421,1.9482858,3.5617033,0.1090009
-1.2721214,1.9383022,3.5501111,0.1159855
-1.2706902,1.9283287,3.5385188,0.1230084
-1.2692480,1.9183656,3.5269266,0.1300708
-1.2677940,1.9084134,3.5153344,0.1371739
-1.2663276,1.8984721,3.5037422,0.1443191
-1.2648482,1.8885422,3.4921499,0.1515074
-1.2633551,1.8786240,3.4805577,0.1587401
-1.2618477,1.8687177,3.4689655,0.1660184
-1.2603253,1.8588236,3.4573732,0.1733433
-1.2587873,1.8489420,3.4457810,0.1807161
-1.2572330,1.8390733,3.4341888,0.1881379
-1.2556618,1.8292176,3.4225965,0.1956097
-1.2540730,1.8193753,3.4110043,0.2031326
-1.2524660,1.8095468,3.3994121,0.2107077
-1.2508402,1.7997322,3.3878199,0.2183359
-1.2491949,1.7899319,3.3762276,0.2260183
-1.2475294,1.7801462,3.3646354,0.2337557
-1.2458431,1.7703753,3.3530432,0.2415491
-1.2441354,1.7606197,3.3414509,0.2493992
-1.2424056,1.7508794,3.3298587,0.2573070
-1.2406530,1.7411549,3.3182665,0.2652732
-1.2388771,1.7314465,3.3066742,0.2732984
