0.6539263,-5.9540640,4.4134552
0.8505580,-5.9878714,4.3617530
1.0455951,-6.0236737,4.2371985
1.2414131,-6.0624994,4.0423020
1.4348884,-6.1036958,3.8242764
1.6291035,-6.1467297,3.6015400
1.8247625,-6.1891652,3.3736586
2.0190310,-6.2267494,3.1835532
2.2173968,-6.2564483,3.0074757
2.4152498,-6.2737078,2.8702924
2.6154217,-6.2751899,2.7460130
2.8139479,-6.2575872,2.6397899
3.0109676,-6.2174679,2.5231379
3.1976213,-6.1535490,2.4005453
3.3786985,-6.0582851,2.2228881
3.5358544,-5.9333480,1.9913546
3.6585072,-5.7808015,1.6987409
3.7451272,-5.6090146,1.5963765
3.8151752,-5.4281274,1.6411870
3.8550715,-5.2348561,1.8486326
3.8634566,-5.0331197,2.0887139
3.8447046,-4.8300265,2.3310606
3.8076435,-4.6363078,2.5430259
3.7581410,-4.4409542,2.7437050
3.7044073,-4.2485941,2.9171265
3.6529786,-4.0532256,2.8821750
3.6141994,-3.8609274,2.6816920
3.5963784,-3.6549644,2.5223893
3.6088566,-3.4556168,2.3402072
3.6401115,-3.2695587,2.0821590
3.6908780,-3.0794541,2.1816652
3.7718023,-2.9029994,2.4022094
3.8806545,-2.7291459,2.6100679
4.0031713,-2.5704182,2.7939363
4.1356632,-2.4176090,2.9939175
4.2688794,-2.2712329,3.2007979
4.4039322,-2.1210392,3.4285756
4.5321550,-1.9710573,3.6263483
4.6530573,-1.8175203,3.7865265
4.7671837,-1.6553755,3.8874197
4.8689325,-1.4870667,3.8488791
4.9611465,-1.3051775,3.7774274
5.0375849,-1.1205084,3.7372893
5.1018838,-0.9296702,3.6909044
5.1538862,-0.7384528,3.6356501
5.1974151,-0.5436044,3.5632886
5.2331021,-0.3506912,3.4806368
5.2628201,-0.1540210,3.3841248
5.2849618,0.0413413,3.2713013
5.2977247,0.2426518,3.1482794
5.2974284,0.4415623,3.0020003
5.2799991,0.6438666,2.8591332
5.2437451,0.8385429,2.7196419
5.1834711,1.0332119,2.6016524
5.1055810,1.2101577,2.4985786
5.0064030,1.3790199,2.4169925
4.8849418,1.5341978,2.3688083
4.7404953,1.6685610,2.3458248
4.5710234,1.7836059,2.3330302
4.3939323,1.8694775,2.3463336
4.2025165,1.9326705,2.3628457
4.0061227,1.9702536,2.3965822
3.8065851,1.9819926,2.4292063
3.6063927,1.9657272,2.4586394
3.4107036,1.9179240,2.4820956
3.2326078,1.8402221,2.4987511
3.0645541,1.7268715,2.6799046
2.9183917,1.6006620,2.8720672
2.7802967,1.4667415,3.0632452
2.6454963,1.3182135,3.2766415
2.5146989,1.1603148,3.5065464
2.3873976,1.0039120,3.5641413
2.2525146,0.8491456,3.5488631
2.1154980,0.7127281,3.4439194
1.9659659,0.5918116,3.3791761
1.7972535,0.4852721,3.3727625
1.6197955,0.4024549,3.3547675
1.4273286,0.3341037,3.4380048
1.2345458,0.2786439,3.5783553
1.0374889,0.2255463,3.5233896
0.8460729,0.1686693,3.4243446
0.6641293,0.1016022,3.2617901
0.4826570,0.0172245,3.1527180
0.3093961,-0.0766429,3.0670695
0.1445704,-0.1830313,3.0385636
-0.0091919,-0.3082972,3.0635002
-0.1501149,-0.4524789,3.1361863
-0.2755193,-0.6086825,3.2618257
-0.3893571,-0.7722899,3.4262834
-0.4972217,-0.9410555,3.6080512
-0.6021111,-1.1105393,3.8166999
-0.7082042,-1.2809797,4.0075032
-0.8151108,-1.4481135,4.1907635
-0.9247763,-1.6136060,4.3707562
-1.0375215,-1.7786290,4.4733730
-1.1504871,-1.9412920,4.3690745
-1.2630800,-2.1039616,4.1311986
-1.3741306,-2.2696438,3.9190064
-1.4788837,-2.4375284,3.7509653
-1.5751309,-2.6098315,3.6158826
-1.6625118,-2.7906656,3.5021213
-1.7371630,-2.9749925,3.4146210
-1.7991725,-3.1644634,3.3446433
-1.8478405,-3.3592844,3.2838447
-1.8815180,-3.5558316,3.2394808
-1.8996744,-3.7547928,3.1973030
-1.9009006,-3.9553337,3.1601029
-1.8836095,-4.1550307,3.1220505
-1.8469979,-4.3486089,3.0829573
-1.7876020,-4.5422261,3.0402859
-1.7083170,-4.7233073,3.0020814
-1.6108549,-4.8928614,2.9781942
-1.4959083,-5.0533389,2.9814401
-1.3629257,-5.2030781,3.0117698
-1.2172968,-5.3340570,3.0997069
-1.0552847,-5.4509385,3.2045005
-0.8806112,-5.5523446,3.3196000
-0.7012852,-5.6363608,3.4213232
-0.5139275,-5.7072020,3.5263747
-0.3232831,-5.7652179,3.6364028
-0.1291048,-5.8132179,3.7653260
0.0653627,-5.8533020,3.9036298
0.2622024,-5.8888119,4.0652235
0.4585916,-5.9217219,4.1417319
0.6539263,-5.9540640,4.4134552
